PMCID,Sentence,NER_Tags,Topics
PMC10878045,"SEPDB’s integrated data are accessible and downloadable online, serving as a valuable resource for retrieving datasets and evaluating evidence that allows users to reanalyze the sorted data according to their specific requirements.","(0, 5, 'SEPDB', 'sepdb')","Proteomics, Small molecules, Sequence analysis, Model organisms, Cell biology"
PMC10878045,"In summary, SEPDB serves as a validated database for the secretory proteomics across multiple organism models, facilitating the study of protein molecule functions in both biological and clinical contexts.","(12, 17, 'SEPDB', 'sepdb')","Proteomics, Small molecules, Sequence analysis, Model organisms, Cell biology"
PMC11346179,"Proteins, miRNAs, metabolite) http://rnanut.net/inticomdb [124]SEPDBHumanProteins https://sysomics.com/SEPDB/ [125]ExplORRNetHumanmiRNA https://mirna.cs.ut.ee [126] ","(103, 108, 'SEPDB', 'sepdb')","Proteomics, Small molecules, Sequence analysis, Model organisms, Cell biology"
PMC11346179,"Proteins, miRNAs, metabolite) http://rnanut.net/inticomdb [124]SEPDBHumanProteins https://sysomics.com/SEPDB/ [125]ExplORRNetHumanmiRNA https://mirna.cs.ut.ee [126] ","(63, 68, 'SEPDB', 'sepdb')","Proteomics, Small molecules, Sequence analysis, Model organisms, Cell biology"
PMC10880602,The collection of bacterial promoters available in CDBProm enables the quantitative analysis of a plethora of bacterial promoters.,"(51, 58, 'CDBProm', 'cdbprom')","Transcription factors and regulatory sites, Mapping, Gene regulation, Model organisms, Plant biology"
PMC10880602,CDBProm's predictor identified 24 313 419 promoter sequences (12 274 077 from varied bacteria and 12 039 342 from E.,"(0, 7, 'CDBProm', 'cdbprom')","Transcription factors and regulatory sites, Mapping, Gene regulation, Model organisms, Plant biology"
PMC10880602,"Out of the five tools we tested, CDBProm's algorithm presented the best classification performance in correctly labelling E.","(33, 40, 'CDBProm', 'cdbprom')","Transcription factors and regulatory sites, Mapping, Gene regulation, Model organisms, Plant biology"
PMC11373448,"Filtering capabilities offered by VCF-Miner, BrowseVCF, and 123VCF allow the use of custom annotations while the others do not","(60, 66, '123VCF', '123vcf')","Exome sequencing, Genomics, Personalised medicine"
PMC11373448,"VCFtools and BCFtools do not offer distinct benchmarking capabilities, however, they can be used to put together benchmarking results based on their comparisons.Table 1Summary of VCF file handling tools and their capabilitiesComparisonGUIFilteringBenchmarkingVisualizationMetadataVCFtools××BCFtools××BrowseVCF××VCF-miner××VIVA×××123VCF××VCF observer××××××Features present in various tools for handling VCF files are marked with a cross.","(329, 335, '123VCF', '123vcf')","Exome sequencing, Genomics, Personalised medicine"
PMC10865685,"1, providing a clear representation of the methodology employed by 123VCF for efficient variant filtering.","(67, 73, '123VCF', '123vcf')","Exome sequencing, Genomics, Personalised medicine"
PMC10865685,"123VCF is a freely available, versatile, and cross-platform tool developed using Java Swing, and it is distributed under the MIT license.","(0, 6, '123VCF', '123vcf')","Exome sequencing, Genomics, Personalised medicine"
PMC10865685,"123VCF provides a robust functionality that allows users to define and apply custom filtration orders using plain text files, as outlined in the user manual.","(0, 6, '123VCF', '123vcf')","Exome sequencing, Genomics, Personalised medicine"
PMC11263161,"HapKled sets the POS and SVLEN fields in the VCF records as the mean of the positions and lengths of the signatures in the cluster, respectively, and filters out clusters that have fewer supported reads than  FF+FR∗Cov  and a less consistent score of lengths than  FS , where the consistent score is defined as  1−standard deviation of signature lengthsmax length of signatures ;  Cov  is the average read depth of the chromosome; and  FF,FR , and  FS  are SV type specific parameters.","(3, 7, 'kled', 'kled')","Genotype and phenotype, Structural variation, Sequencing"
PMC11263161,"While HapKled can achieve superior SV detection performance, its time consumption is significantly increased as well due to the introduction of the haplotype-tagging procedures, which include SNV detection and haplotype-tagging, both of which are time-consuming tasks.","(9, 13, 'kled', 'kled')","Genotype and phenotype, Structural variation, Sequencing"
PMC11263161,"In this article, we introduce HapKled, an SV detection tool that accurately detects SVs on ONT sequencing data based on haplotype-aware strategies.","(33, 37, 'kled', 'kled')","Genotype and phenotype, Structural variation, Sequencing"
PMC10883419,"Moreover, kled delivers similar and outstanding SV calling performance on both error-prone dataset and HiFi dataset at a sequencing depth of 20× or higher.","(10, 14, 'kled', 'kled')","Genotype and phenotype, Structural variation, Sequencing"
PMC10883419,All scripts are available at https://github.com/CoREse/kled.,"(55, 59, 'kled', 'kled')","Genotype and phenotype, Structural variation, Sequencing"
PMC10883419,"The superior speed performance and the low and stable memory usage indicate that kled is suitable for various research or practical tasks, from low-cost sequencing projects with limited computational resources to large-scale genome research projects that generate substantial data to be processed.","(81, 85, 'kled', 'kled')","Genotype and phenotype, Structural variation, Sequencing"
PMC7527488,"Cluster III was a homogenous genetic group of dwarf accessions containing 15 dwarf accessions, including 14 Thailand dwarf accessions, ACC.02 (Nam Wan #1), ACC.03 (Thung Kled), ACC.13 (Mu Si Som), ACC.16 (Nali-ke), ACC.35 (Ratchaburi 1), ACC.33 (Ratchaburi 2), ACC.34 (Ratchaburi 3), ACC.36 (Nam Wan #2), ACC.40 (Nam Hom #2), ACC.41 (Pathiu), ACC.42 (Nam Wan #3), ACC.43 (Nam Hom Kathi), ACC.47 (Nam Hom #3) and ACC.49 (Nam Wan #4), and one foreign dwarf coconut accession, ACC.05 (Papua New Guinea brown dwarf).","(170, 174, 'kled', 'kled')","Genotype and phenotype, Structural variation, Sequencing"
PMC7527488,"The types of input/output are provided in rounded rectangles and the numbers are listed on the right.Table 1Summary of sequencing reads generated for each of 38 coconut accessions.Accession CodeNameRaw reads (million)Raw nucleotides (Gb)Clean reads (million)Clean nucleotides (Gb)Genome CoverageUnique readsReads containing SSRsACC.01Ma Phraeo #112.931.2612.811.250.52707,0774597ACC.02Nam Wan #116.311.5916.141.570.65507,3135319ACC.03Thung Kled13.781.3513.651.330.55464,7904685ACC.04Pak Chok #114.441.4114.31.390.58495,4965053ACC.05Papua New Guinea Brown Dwarf18.821.8418.631.820.75537,0615772ACC.06Cameroon Yellow Dwarf15.331.515.181.480.61453,1274950ACC.07Rennell Island Tall13.511.3213.371.30.54475,4284772ACC.08West African Tall10.651.0410.551.030.42434,7314748ACC.09Kalok14.111.3813.971.360.56505,9995338ACC.10Thalai Roi14.011.3713.881.350.56466,7245185ACC.11Tahiti Tall131.2712.871.250.52457,5345176ACC.12Pak Chok #222.732.2122.52.180.9627,0737098ACC.13Mu Si Som20.271.9720.071.950.8541,4465399ACC.14Nam Hom #117.171.67171.650.68541,7695491ACC.15Nok Khum17.071.6616.911.640.68547,6045800ACC.16Nali-ke11.311.111.191.090.45417,9574268ACC.17Thailand Tall Nakhon Si Thammarat22.592.222.372.170.9581,5916754ACC.18Thailand Tall Thap Sakae14.371.414.231.380.57458,9275032ACC.19Sri Lanka Tall25.932.5225.682.491.03591,1776679ACC.20Thailand Tall Sawi #124.642.3924.42.370.98644,3247770ACC.21Thailand Tall Sawi #218.551.818.381.780.74561,5316075ACC.22Thailand Tall Sawi #322.512.1922.292.160.89583,2806725ACC.23Mu Si Luang14.11.3613.971.350.56598,9304540ACC.24MaWa8.710.848.620.830.34379,0364156ACC.25King coconut9.280.99.190.890.37405,5833753ACC.26Thailand Tall Ko Samui13.681.3213.551.310.54488,2845007ACC.27Thailand Tall Ko Pha-ngan16.351.5816.191.560.65505,7735425ACC.28NDK21.772.121.32.050.85681,0386249ACC.29YDK14.111.3613.971.350.56504,6944955ACC.31Mu Si Nu24.872.424.632.380.98988,3136405ACC.32Maphrao So #120.241.9620.051.930.8546,2936034ACC.33Ratchaburi 228.142.7227.892.691.111,276,7946925ACC.34Ratchaburi 313.521.313.411.290.53695,3014588ACC.35Ratchaburi 116.241.5616.091.540.64713,9074955ACC.37Thailand Tall Ko Chang8.910.868.830.850.35465,2413708ACC.38Maphrao Teun Dok16.341.5716.191.550.64721,3044777ACC.39Maphraeo #213.391.2913.21.270.52471,9584812ACC.40Nam Hom #216.241.5616.091.540.64555,0265093 avg16.581.6116.411.590.66568,4065370 Max28.142.7227.892.691.111,276,7947770 Min8.710.848.620.830.34379,0363708 Total629.9261.12623.5460.3724.9621,599,434204,068","(440, 444, 'kled', 'kled')","Genotype and phenotype, Structural variation, Sequencing"
PMC10894039,"Finally, interaction network visualization enables users to describe the interaction relationships of factors in dbCRAF, thus facilitating the screening of key genes and potential modulators of radiation response.","(113, 119, 'dbCRAF', 'dbcraf')","Oncology, Functional, regulatory and non-coding RNA, Literature and language, Molecular interactions, pathways and networks, RNA-Seq"
PMC10894039,"Finally, we also integrated protein-protein interaction (PPI) data for the target genes and the genes recorded in dbCRAF based on the STRING database (31) to infer the overall regulatory network.","(114, 120, 'dbCRAF', 'dbcraf')","Oncology, Functional, regulatory and non-coding RNA, Literature and language, Molecular interactions, pathways and networks, RNA-Seq"
PMC10894039,"Therefore, we combined miRNA-target (FOXO1) interactions and relevant associations between miRNA and cancer recorded in dbCRAF to map FOXO1-miRNA-cancer associations.","(120, 126, 'dbCRAF', 'dbcraf')","Oncology, Functional, regulatory and non-coding RNA, Literature and language, Molecular interactions, pathways and networks, RNA-Seq"
PMC10848457,The main views of manual inspection is also the main operating panel of MRMPro.,"(72, 78, 'MRMPro', 'mrmpro')","Proteomics experiment, Proteomics, Metabolomics"
PMC10848457,"Peak Picking: After performing smoothing and noise estimation on each chromatogram, MRMPro extracts all candidate peaks within retention time tolerance for each chromatogram and obtains quantitative results for transitions across all samples.","(84, 90, 'MRMPro', 'mrmpro')","Proteomics experiment, Proteomics, Metabolomics"
PMC10848457,"As a result, using the Aird format for data uploaded to MRMPro server can significantly lower bandwidth costs and improve cross-platform data processing.","(56, 62, 'MRMPro', 'mrmpro')","Proteomics experiment, Proteomics, Metabolomics"
PMC10834882,These can later be shared with other users by uploading them to the TreeViewer module repository.,"(68, 78, 'TreeViewer', 'treeviewer')","Phylogenetics, Workflows, Imaging"
PMC10834882,"TreeViewer is flexible, modular, and user‐friendly.","(0, 10, 'TreeViewer', 'treeviewer')","Phylogenetics, Workflows, Imaging"
PMC10834882,Main user interface of TreeViewer.,"(23, 33, 'TreeViewer', 'treeviewer')","Phylogenetics, Workflows, Imaging"
PMC11510588,Phylogenetic trees were visualized and annotated using TreeViewer v.2.2.0 [8].,"(55, 65, 'TreeViewer', 'treeviewer')","Phylogenetics, Workflows, Imaging"
PMC11234505,"Visualization of phylogenies in proSeq4 is more basic than in recently published specialized TreeViewer program (Bianchini & Sanchez‐Baracaldo, 2024), but it is comparable to that in MEGA (Kumar et al., 2018), though the latter cannot show multiple trees at the same time.","(93, 103, 'TreeViewer', 'treeviewer')","Phylogenetics, Workflows, Imaging"
PMC10847861,"The integrated pipeline showed strikingly better performance than the individual models, with MCC values of 0.917, 0.914, and 0.913 for T4SEpp_ESM-1b, T4SEpp_ProtBert, and T4SEpp_ProtT5-XL-UniRef50 based on the cross-validation evaluation and 0.883, 0.913, and 0.942 for the validation dataset, respectively (Table 1, Table 2).","(151, 157, 'T4SEpp', 't4sepp')","Protein sites, features and motifs, Model organisms, Workflows, Protein interactions, RNA-Seq"
PMC10847861,"The integrated pipeline showed strikingly better performance than the individual models, with MCC values of 0.917, 0.914, and 0.913 for T4SEpp_ESM-1b, T4SEpp_ProtBert, and T4SEpp_ProtT5-XL-UniRef50 based on the cross-validation evaluation and 0.883, 0.913, and 0.942 for the validation dataset, respectively (Table 1, Table 2).","(136, 142, 'T4SEpp', 't4sepp')","Protein sites, features and motifs, Model organisms, Workflows, Protein interactions, RNA-Seq"
PMC10847861,"The integrated pipeline showed strikingly better performance than the individual models, with MCC values of 0.917, 0.914, and 0.913 for T4SEpp_ESM-1b, T4SEpp_ProtBert, and T4SEpp_ProtT5-XL-UniRef50 based on the cross-validation evaluation and 0.883, 0.913, and 0.942 for the validation dataset, respectively (Table 1, Table 2).","(172, 178, 'T4SEpp', 't4sepp')","Protein sites, features and motifs, Model organisms, Workflows, Protein interactions, RNA-Seq"
PMC10847861,"pylori 26695 chromosome (NC_000915.1), where T4SEpp_prob represents the mean value of the prediction results of the three T4SEpp models, and the outer circle of the circos diagram represents the three T4SEpp model predictions were all positive.","(45, 51, 'T4SEpp', 't4sepp')","Protein sites, features and motifs, Model organisms, Workflows, Protein interactions, RNA-Seq"
