name	pubmedid	pubmedcid	link
South Green Genome Hubs	NA	PMC3662865	fulltexts/PMC3662865.xml
South Green Genome Hubs	NA	PMC4383925	fulltexts/PMC4383925.xml
RepeatExplorer	NA	PMC2912890	fulltexts/PMC2912890.xml
RNAsamba	NA	PMC7671399	fulltexts/PMC7671399.xml
IMGT V-QUEST	18503082	PMC2447746	fulltexts/PMC2447746.xml
IMGT V-QUEST	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT StructuralQuery	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT PhyloGene	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT mAb-DB	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT LIGM-DB	16381979	PMC1347451	fulltexts/PMC1347451.xml
IMGT LIGM-DB	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT JunctionAnalysis	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT GeneView	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT GeneSearch	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT GeneInfo	16640788	PMC1482724	fulltexts/PMC1482724.xml
IMGT GeneInfo	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT GeneFrequency	16640788	PMC1482724	fulltexts/PMC1482724.xml
IMGT GeneFrequency	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT GENE-DB	15608191	PMC539964	fulltexts/PMC539964.xml
IMGT GENE-DB	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT DomainSuperimpose	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT DomainGapAlign	19900967	PMC2808948	fulltexts/PMC2808948.xml
IMGT DomainGapAlign	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT DomainDisplay	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT Collier-de-Perles	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT CloneSearch	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT Allele-Align	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT 3Dstructure-DB	19900967	PMC2808948	fulltexts/PMC2808948.xml
IMGT 3Dstructure-DB	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT 2Dstructure-DB	25378316	PMC4383898	fulltexts/PMC4383898.xml
IMGT-ONTOLOGY	22654892	PMC3358611	fulltexts/PMC3358611.xml
IMGT PRIMER-DB	25378316	PMC4383898	fulltexts/PMC4383898.xml
ParameciumDB	20952411	PMC3013783	fulltexts/PMC3013783.xml
AuReMe	NA	PMC5988327	fulltexts/PMC5988327.xml
RSAT suite	18495751	PMC2447775	fulltexts/PMC2447775.xml
Frog	20444874	PMC2896087	fulltexts/PMC2896087.xml
MTiAutoDock	25855812	PMC4489289	fulltexts/PMC4489289.xml
Cocoa Genome Hub	NA	PMC5603072	fulltexts/PMC5603072.xml
RPBS	15980507	PMC1160237	fulltexts/PMC1160237.xml
PCE	15980492	PMC1160126	fulltexts/PMC1160126.xml
SA-Mot	21665924	PMC3125790	fulltexts/PMC3125790.xml
wwLigCSRre	19429687	PMC2703967	fulltexts/PMC2703967.xml
LoRDEC	25165095	PMC4253826	fulltexts/PMC4253826.xml
MicroScope	27659774	PMC5034416	fulltexts/PMC5034416.xml
RepetDB	NA	PMC3516146	fulltexts/PMC3516146.xml
TreeKO	21335609	PMC3105381	fulltexts/PMC3105381.xml
ACTION	NA	PMC5904143	fulltexts/PMC5904143.xml
Multi Experiment Matrix (MEM)	19961599	PMC2812946	fulltexts/PMC2812946.xml
ESCDb	NA	PMC2873957	fulltexts/PMC2873957.xml
gGost	NA	PMC3125778	fulltexts/PMC3125778.xml
gGost	17478515	PMC1933153	fulltexts/PMC1933153.xml
gCocoa	NA	PMC4987867	fulltexts/PMC4987867.xml
gConvert	NA	PMC4987867	fulltexts/PMC4987867.xml
gOrth	NA	PMC4987867	fulltexts/PMC4987867.xml
GraphWeb	NA	PMC2447774	fulltexts/PMC2447774.xml
Hybrid QM-MM NAMD	NA	PMC6095686	fulltexts/PMC6095686.xml
trendsceek	NA	PMC6314435	fulltexts/PMC6314435.xml
Interactome INSIDER	NA	PMC6026581	fulltexts/PMC6026581.xml
VastDB	NA	PMC5630039	fulltexts/PMC5630039.xml
Specter	NA	PMC5924490	fulltexts/PMC5924490.xml
CentoMD	28116331	PMC5241210	fulltexts/PMC5241210.xml
AlphaImpute	NA	PMC3378429	fulltexts/PMC3378429.xml
cgQTL	17584498	PMC1906769	fulltexts/PMC1906769.xml
COME	27608726	PMC5224497	fulltexts/PMC5224497.xml
Diamund	NA	PMC4031744	fulltexts/PMC4031744.xml
FImpute	NA	PMC4076979	fulltexts/PMC4076979.xml
FixSEQ	24603409	PMC3945112	fulltexts/PMC3945112.xml
Genome STRiP	NA	PMC4405206	fulltexts/PMC4405206.xml
iHS	16494531	PMC1382018	fulltexts/PMC1382018.xml
IMEter	NA	PMC3141229	fulltexts/PMC3141229.xml
MARGE	NA	PMC5052056	fulltexts/PMC5052056.xml
Monovar	NA	PMC4887298	fulltexts/PMC4887298.xml
NGS-SNP	21697123	PMC3150039	fulltexts/PMC3150039.xml
ocsESTdb	25604238	PMC4312456	fulltexts/PMC4312456.xml
OMIA	16381939	PMC1347514	fulltexts/PMC1347514.xml
OPERA-LG	NA	PMC4864936	fulltexts/PMC4864936.xml
PBAT	15814068	PMC3525120	fulltexts/PMC3525120.xml
PolyMarker	NA	PMC4765872	fulltexts/PMC4765872.xml
qMSAT	22262732	PMC3340416	fulltexts/PMC3340416.xml
Survival kit	NA	PMC3693034	fulltexts/PMC3693034.xml
Wigwams	NA	PMC3967106	fulltexts/PMC3967106.xml
X-MATE	NA	PMC3035802	fulltexts/PMC3035802.xml
yrGATE	16859520	PMC1779557	fulltexts/PMC1779557.xml
GERP++	21152010	PMC2996323	fulltexts/PMC2996323.xml
AUGUSTUS	NA	PMC1409804	fulltexts/PMC1409804.xml
AUGUSTUS	NA	PMC1810548	fulltexts/PMC1810548.xml
WebAUGUSTUS	NA	PMC1160219	fulltexts/PMC1160219.xml
WebAUGUSTUS	NA	PMC1538822	fulltexts/PMC1538822.xml
WebAUGUSTUS	NA	PMC3692069	fulltexts/PMC3692069.xml
MutaFrame	NA	PMC5570203	fulltexts/PMC5570203.xml
meneco	28129330	PMC5302834	fulltexts/PMC5302834.xml
Metavisitor	NA	PMC5207757	fulltexts/PMC5207757.xml
IQ-TREE	27084950	PMC4987875	fulltexts/PMC4987875.xml
PHENO	NA	PMC6792114	fulltexts/PMC6792114.xml
webPIPSA	18420653	PMC2447742	fulltexts/PMC2447742.xml
webPIPSA	17919319	PMC2174957	fulltexts/PMC2174957.xml
ProSAT2	16845114	PMC1538895	fulltexts/PMC1538895.xml
ZebrafishMine	NA	PMC3516146	fulltexts/PMC3516146.xml
YeastMine	NA	PMC3516146	fulltexts/PMC3516146.xml
XenMine	NA	PMC3516146	fulltexts/PMC3516146.xml
WormMine	NA	PMC3516146	fulltexts/PMC3516146.xml
WheatMine	NA	PMC3516146	fulltexts/PMC3516146.xml
SoyMine	NA	PMC3516146	fulltexts/PMC3516146.xml
RatMine	NA	PMC3516146	fulltexts/PMC3516146.xml
PlanMine	NA	PMC3516146	fulltexts/PMC3516146.xml
PhytoMine	NA	PMC3516146	fulltexts/PMC3516146.xml
PeanutMine	NA	PMC3516146	fulltexts/PMC3516146.xml
OakMine	NA	PMC3516146	fulltexts/PMC3516146.xml
ModMine	NA	PMC3516146	fulltexts/PMC3516146.xml
MedicMine	NA	PMC3516146	fulltexts/PMC3516146.xml
MaizeMine	NA	PMC3516146	fulltexts/PMC3516146.xml
LocustMine	NA	PMC3516146	fulltexts/PMC3516146.xml
LegumeMine	NA	PMC3516146	fulltexts/PMC3516146.xml
IndigoMine	NA	PMC3516146	fulltexts/PMC3516146.xml
HymenopteraMine	NA	PMC3516146	fulltexts/PMC3516146.xml
GrapeMine	NA	PMC3516146	fulltexts/PMC3516146.xml
CowpeaMine	NA	PMC3516146	fulltexts/PMC3516146.xml
ChickpeaMine	NA	PMC3516146	fulltexts/PMC3516146.xml
CHOmine	NA	PMC3516146	fulltexts/PMC3516146.xml
BovineMine	NA	PMC3516146	fulltexts/PMC3516146.xml
BeanMine	NA	PMC3516146	fulltexts/PMC3516146.xml
rWikiPathways	29136241	PMC5753270	fulltexts/PMC5753270.xml
PAnalyzer	NA	PMC3548767	fulltexts/PMC3548767.xml
EMBLmyGFF3	NA	PMC6090716	fulltexts/PMC6090716.xml
PRECOG: Predicting coupling probabilities of G-protein coupled receptors	31143927	PMC6602504	fulltexts/PMC6602504.xml
3D-DART	NA	PMC2703913	fulltexts/PMC2703913.xml
mmvec	NA	PMC6884698	fulltexts/PMC6884698.xml
InterMineR	23023984	PMC3516146	fulltexts/PMC3516146.xml
SPOT	20529875	PMC2896195	fulltexts/PMC2896195.xml
PyBDA	NA	PMC6849186	fulltexts/PMC6849186.xml
Nomogram Prognostic Model	31057324	PMC6452590	fulltexts/PMC6452590.xml
SABIO-RK: biochemical reactions and their kinetics	NA	PMC3245076	fulltexts/PMC3245076.xml
SABIO-RK: biochemical reactions and their kinetics	NA	PMC5753344	fulltexts/PMC5753344.xml
UVP	NA	PMC6194142	fulltexts/PMC6194142.xml
CCPEM	NA	PMC4304692	fulltexts/PMC4304692.xml
CCPEM	NA	PMC5458488	fulltexts/PMC5458488.xml
LipidXplorer	NA	PMC3260173	fulltexts/PMC3260173.xml
Astrocyte Quantification and Analysis (AQuA)	NA	PMC6858541	fulltexts/PMC6858541.xml
NGLess	31159881	PMC6547473	fulltexts/PMC6547473.xml
3DIANA	26772592	PMC4775853	fulltexts/PMC4775853.xml
LAILAPS Search Engine (transPLANT instance)	NA	PMC4301746	fulltexts/PMC4301746.xml
CellNetAnalyzer	17408509	PMC1847467	fulltexts/PMC1847467.xml
MetaCrop	22086948	PMC3245004	fulltexts/PMC3245004.xml
PRALINE	15980473	PMC1160158	fulltexts/PMC1160158.xml
PRALINE	15980472	PMC1160151	fulltexts/PMC1160151.xml
PRALINE	15699183	PMC549400	fulltexts/PMC549400.xml
webPRC	19420063	PMC2703954	fulltexts/PMC2703954.xml
Multi-Harmony	20525785	PMC2896201	fulltexts/PMC2896201.xml
CASSys	NA	PMC2596672	fulltexts/PMC2596672.xml
BWA-PSSM	NA	PMC4021105	fulltexts/PMC4021105.xml
Scratch Protein Predictor	15980571	PMC1160157	fulltexts/PMC1160157.xml
HAMAP-Scan	NA	PMC4383873	fulltexts/PMC4383873.xml
GlyS3	NA	PMC4684231	fulltexts/PMC4684231.xml
WaveSeqR	NA	PMC3461018	fulltexts/PMC3461018.xml
Wiggler	NA	PMC3553955	fulltexts/PMC3553955.xml
VCE	NA	PMC2709154	fulltexts/PMC2709154.xml
SOAPindel	22972939	PMC3530679	fulltexts/PMC3530679.xml
SOAPsplice	22303342	PMC3268599	fulltexts/PMC3268599.xml
Smalt	24708189	PMC4051166	fulltexts/PMC4051166.xml
seqassist	25349885	PMC4251038	fulltexts/PMC4251038.xml
selscan	NA	PMC4166924	fulltexts/PMC4166924.xml
SAMSA	NA	PMC5041328	fulltexts/PMC5041328.xml
pysam	NA	PMC2723002	fulltexts/PMC2723002.xml
Q	NA	PMC4561497	fulltexts/PMC4561497.xml
PROVEAN	NA	PMC3466303	fulltexts/PMC3466303.xml
PSMC	NA	PMC3154645	fulltexts/PMC3154645.xml
Phylosift	NA	PMC3897386	fulltexts/PMC3897386.xml
PEAR	24142950	PMC3933873	fulltexts/PMC3933873.xml
mvBIMBAM	NA	PMC4405269	fulltexts/PMC4405269.xml
mvBIMBAM	NA	PMC3702528	fulltexts/PMC3702528.xml
NanoOK	26382197	PMC4681994	fulltexts/PMC4681994.xml
NEAT-genreads	NA	PMC5125660	fulltexts/PMC5125660.xml
MSMC	NA	PMC4116295	fulltexts/PMC4116295.xml
msms	NA	PMC2916717	fulltexts/PMC2916717.xml
MOODS	NA	PMC2778336	fulltexts/PMC2778336.xml
msCentipede	NA	PMC4583425	fulltexts/PMC4583425.xml
MethylHMM	NA	PMC3307717	fulltexts/PMC3307717.xml
Mikado	30052957	PMC6105091	fulltexts/PMC6105091.xml
Metal	NA	PMC2922887	fulltexts/PMC2922887.xml
KAT	27797770	PMC5408915	fulltexts/PMC5408915.xml
JIGSAW	NA	PMC1810558	fulltexts/PMC1810558.xml
IGVtools	22517427	PMC3603213	fulltexts/PMC3603213.xml
HaploRec	NA	PMC1766938	fulltexts/PMC1766938.xml
Ginkgo	26344043	PMC4775251	fulltexts/PMC4775251.xml
fastSTRUCTURE	NA	PMC4063916	fulltexts/PMC4063916.xml
eQtlBma	NA	PMC3649995	fulltexts/PMC3649995.xml
F-seq	NA	PMC2732284	fulltexts/PMC2732284.xml
famFLM	NA	PMC4481467	fulltexts/PMC4481467.xml
Eagle	NA	PMC4514932	fulltexts/PMC4514932.xml
EMLRT	NA	PMC4226494	fulltexts/PMC4226494.xml
CR-EST	15608274	PMC540073	fulltexts/PMC540073.xml
Bridger	25723335	PMC4342890	fulltexts/PMC4342890.xml
Centrifuge	NA	PMC5131823	fulltexts/PMC5131823.xml
ChromoPainter	22291602	PMC3266881	fulltexts/PMC3266881.xml
BIMBAM	19057666	PMC2585794	fulltexts/PMC2585794.xml
Biobambam2	NA	PMC4075596	fulltexts/PMC4075596.xml
Bamutil	NA	PMC4448687	fulltexts/PMC4448687.xml
Bayz	NA	PMC5353867	fulltexts/PMC5353867.xml
alder	NA	PMC3606100	fulltexts/PMC3606100.xml
AMPHORA	NA	PMC2760878	fulltexts/PMC2760878.xml
APPLES	NA	PMC4613772	fulltexts/PMC4613772.xml
SNooPer	27842494	PMC5109690	fulltexts/PMC5109690.xml
Phylogibbs	NA	PMC1309704	fulltexts/PMC1309704.xml
cWords	NA	PMC3682869	fulltexts/PMC3682869.xml
WAR	NA	PMC2447782	fulltexts/PMC2447782.xml
MoAn	NA	PMC2770120	fulltexts/PMC2770120.xml
Mocapy plus plus	NA	PMC2848649	fulltexts/PMC2848649.xml
BASILISK	NA	PMC2902450	fulltexts/PMC2902450.xml
EasyGene	NA	PMC521197	fulltexts/PMC521197.xml
GMD	NA	PMC3160847	fulltexts/PMC3160847.xml
ASAP	NA	PMC2229843	fulltexts/PMC2229843.xml
BARNACLE	NA	PMC2691987	fulltexts/PMC2691987.xml
HemaExplorer	NA	PMC3531225	fulltexts/PMC3531225.xml
Bayesembler	NA	PMC4397945	fulltexts/PMC4397945.xml
EpiAnnotator	NA	PMC5946894	fulltexts/PMC5946894.xml
LeeHom	25100869	PMC4191382	fulltexts/PMC4191382.xml
ROHan	NA	PMC6614887	fulltexts/PMC6614887.xml
schmutzi	NA	PMC4601135	fulltexts/PMC4601135.xml
deML	25359895	PMC4341068	fulltexts/PMC4341068.xml
tailfindr	NA	PMC6800471	fulltexts/PMC6800471.xml
GeneBase	28025344	PMC5199132	fulltexts/PMC5199132.xml
TRAPeS	NA	PMC5766189	fulltexts/PMC5766189.xml
BRIE	NA	PMC5488362	fulltexts/PMC5488362.xml
BioGRID Open Repository of CRISPR Screens (ORCS)	30476227	PMC6324058	fulltexts/PMC6324058.xml
UMD-Predictor	NA	PMC5067603	fulltexts/PMC5067603.xml
DSAP	20478825	PMC2896168	fulltexts/PMC2896168.xml
CASPER	25252785	PMC4168710	fulltexts/PMC4168710.xml
QuadGT	NA	PMC3622648	fulltexts/PMC3622648.xml
SGRP Blast Server	19212322	PMC2659681	fulltexts/PMC2659681.xml
ChEMBL API	NA	PMC3245175	fulltexts/PMC3245175.xml
ChEMBL BLAST Search	NA	PMC5210557	fulltexts/PMC5210557.xml
Ensembl Genomes Plants Blast	NA	PMC4702834	fulltexts/PMC4702834.xml
Ensembl Genomes Metazoa Blast	NA	PMC4702834	fulltexts/PMC4702834.xml
DrugEBIlity BLAST Search	NA	PMC4702932	fulltexts/PMC4702932.xml
GPCR SARfari  BLAST Search	NA	PMC4426839	fulltexts/PMC4426839.xml
UniProt BLAST	NA	PMC4384041	fulltexts/PMC4384041.xml
Malaria Data BLAST Search	NA	PMC3245175	fulltexts/PMC3245175.xml
Kinase SARfari  BLAST Search	NA	PMC3245175	fulltexts/PMC3245175.xml
MEROPS Blast	NA	PMC4702814	fulltexts/PMC4702814.xml
QSCOP BLAST	17478501	PMC1933160	fulltexts/PMC1933160.xml
BRCA Share	22144684	PMC3245050	fulltexts/PMC3245050.xml
BLASTO	17483516	PMC1933156	fulltexts/PMC1933156.xml
SWATH2stats	27054327	PMC4824525	fulltexts/PMC4824525.xml
DominoEffect	NA	PMC5866917	fulltexts/PMC5866917.xml
Biomartr	28110292	PMC5408848	fulltexts/PMC5408848.xml
fCI	NA	PMC4889934	fulltexts/PMC4889934.xml
IPO	25888443	PMC4404568	fulltexts/PMC4404568.xml
isobar	23470796	PMC3759844	fulltexts/PMC3759844.xml
mzR	18606607	PMC2732273	fulltexts/PMC2732273.xml
Pbase	NA	PMC4510819	fulltexts/PMC4510819.xml
PGA	27316337	PMC4912784	fulltexts/PMC4912784.xml
LitInspector	19417065	PMC2703902	fulltexts/PMC2703902.xml
Primer Z	17537812	PMC1933185	fulltexts/PMC1933185.xml
plgem	15606915	PMC545082	fulltexts/PMC545082.xml
proBAMr	NA	PMC4813696	fulltexts/PMC4813696.xml
ProCoNA	NA	PMC3695838	fulltexts/PMC3695838.xml
pRoloc	27175778	PMC4866734	fulltexts/PMC4866734.xml
pRolocGUI	NA	PMC4729960	fulltexts/PMC4729960.xml
readat	27146037	PMC4857291	fulltexts/PMC4857291.xml
rpx	NA	PMC3986813	fulltexts/PMC3986813.xml
SpacePAC	24990767	PMC4227039	fulltexts/PMC4227039.xml
GIANT 2.0	29800226	PMC6030827	fulltexts/PMC6030827.xml
MutationDistiller	31106342	PMC6602447	fulltexts/PMC6602447.xml
HomozygosityMapper	19465395	PMC2703915	fulltexts/PMC2703915.xml
HomozygosityMapper	22669902	PMC3394249	fulltexts/PMC3394249.xml
GeneDistiller	19057649	PMC2587712	fulltexts/PMC2587712.xml
WikiPathways App	25254103	PMC4168754	fulltexts/PMC4168754.xml
WikiPathways App	NA	PMC2714472	fulltexts/PMC2714472.xml
PathVisioRPC	26298294	PMC4546821	fulltexts/PMC4546821.xml
PSICQUIC	23671334	PMC3977660	fulltexts/PMC3977660.xml
PRIDE Converter	22949509	PMC3518121	fulltexts/PMC3518121.xml
GenDecoder	16845034	PMC1538875	fulltexts/PMC1538875.xml
MicroInspector	15980566	PMC1160125	fulltexts/PMC1160125.xml
PPG	15980481	PMC1160153	fulltexts/PMC1160153.xml
SNP Cutter	15980518	PMC1160119	fulltexts/PMC1160119.xml
CPTRA	19811681	PMC3226187	fulltexts/PMC3226187.xml
SURFY	30373828	PMC6243280	fulltexts/PMC6243280.xml
ECLAIR	27207878	PMC5001598	fulltexts/PMC5001598.xml
Dr.seq2	28671995	PMC5495495	fulltexts/PMC5495495.xml
MAJIQ-SPEL	NA	PMC7263396	fulltexts/PMC7263396.xml
dropClust	NA	PMC5888655	fulltexts/PMC5888655.xml
NQ-Flipper	17478502	PMC1933125	fulltexts/PMC1933125.xml
Dintor	26691694	PMC4687148	fulltexts/PMC4687148.xml
iProt-Sub	29897410	PMC6556904	fulltexts/PMC6556904.xml
STRINGdb	23203871	PMC3531103	fulltexts/PMC3531103.xml
STRING	NA	PMC4383874	fulltexts/PMC4383874.xml
xiSPEC	NA	PMC6030980	fulltexts/PMC6030980.xml
Crux	NA	PMC4184452	fulltexts/PMC4184452.xml
SLiMSearch 4	28387819	PMC5570202	fulltexts/PMC5570202.xml
SLiMSearch 4	21622654	PMC3125787	fulltexts/PMC3125787.xml
ProMEX protein mass spectral library	NA	PMC3368217	fulltexts/PMC3368217.xml
PSSMSearch	29873773	PMC6030969	fulltexts/PMC6030969.xml
Omics Integrator	27096930	PMC4838263	fulltexts/PMC4838263.xml
miRMaid	NA	PMC2831003	fulltexts/PMC2831003.xml
Perseus	23176165	PMC3489530	fulltexts/PMC3489530.xml
NOmESS	26743511	PMC4848398	fulltexts/PMC4848398.xml
SANSparallel	25855811	PMC4489265	fulltexts/PMC4489265.xml
pannzer2	29741643	PMC6031051	fulltexts/PMC6031051.xml
RCAS	28334930	PMC5449606	fulltexts/PMC5449606.xml
demuxlet	29227470	PMC5784859	fulltexts/PMC5784859.xml
DCA	30674886	PMC6344535	fulltexts/PMC6344535.xml
ACDC	NA	PMC5447237	fulltexts/PMC5447237.xml
INDELSCAN	17517762	PMC1933116	fulltexts/PMC1933116.xml
Lipid Data Analyzer (LDA)	NA	PMC5988032	fulltexts/PMC5988032.xml
In silico fragmentation evaluation	NA	PMC5445034	fulltexts/PMC5445034.xml
LIPID MAPS	17098933	PMC1669719	fulltexts/PMC1669719.xml
LIPID MAPS	16381922	PMC1347484	fulltexts/PMC1347484.xml
LIPID MAPS	17584797	PMC1933166	fulltexts/PMC1933166.xml
MassTRIX	18442993	PMC2447776	fulltexts/PMC2447776.xml
MMMDB	22139941	PMC3245187	fulltexts/PMC3245187.xml
QuadFinder	16845097	PMC1538896	fulltexts/PMC1538896.xml
SIM	NA	PMC2753845	fulltexts/PMC2753845.xml
SIMAT	NA	PMC4539696	fulltexts/PMC4539696.xml
ViralORFeome	20007148	PMC2808970	fulltexts/PMC2808970.xml
yamss	28221771	PMC5362739	fulltexts/PMC5362739.xml
SLGI	NA	PMC2592713	fulltexts/PMC2592713.xml
TargetSearch	20015393	PMC3087348	fulltexts/PMC3087348.xml
DeconSeq	21408061	PMC3052304	fulltexts/PMC3052304.xml
BWA	19451168	PMC2705234	fulltexts/PMC2705234.xml
BWA	23758764	PMC3694458	fulltexts/PMC3694458.xml
BWA	24708189	PMC4051166	fulltexts/PMC4051166.xml
BWA	20080505	PMC2828108	fulltexts/PMC2828108.xml
iELM	22638578	PMC3394315	fulltexts/PMC3394315.xml
decompTumor2Sig	30999866	PMC6472187	fulltexts/PMC6472187.xml
RSAT peak-motifs	21715389	PMC3125777	fulltexts/PMC3125777.xml
convert-matrix	18495751	PMC2447775	fulltexts/PMC2447775.xml
Phaser	NA	PMC2483472	fulltexts/PMC2483472.xml
CCP4mg	NA	PMC3069754	fulltexts/PMC3069754.xml
SonicParanoid	30032301	PMC6298048	fulltexts/PMC6298048.xml
Open-Electroencephalography (EEG)	30781869	PMC6413114	fulltexts/PMC6413114.xml
TagGraph	30936560	PMC6447449	fulltexts/PMC6447449.xml
Flexbar	24832523	PMC4009805	fulltexts/PMC4009805.xml
dbSUPER	26438538	PMC4702767	fulltexts/PMC4702767.xml
Genonets	NA	PMC4987894	fulltexts/PMC4987894.xml
3DID database of 3D interacting domains	20965963	PMC3013799	fulltexts/PMC3013799.xml
GASS-WEB	28459991	PMC5570142	fulltexts/PMC5570142.xml
Y.A.D.A.	19684088	PMC3140806	fulltexts/PMC3140806.xml
wiff2dta	15507135	PMC535808	fulltexts/PMC535808.xml
VESPA	22480257	PMC3364912	fulltexts/PMC3364912.xml
VacSol	28193166	PMC5307925	fulltexts/PMC5307925.xml
UniProtKB	NA	PMC3965022	fulltexts/PMC3965022.xml
UniProtKB	25348405	PMC4384041	fulltexts/PMC4384041.xml
UniNovo	23766417	PMC3722526	fulltexts/PMC3722526.xml
TRIC	27479329	PMC5008461	fulltexts/PMC5008461.xml
TOPPR	NA	PMC3531153	fulltexts/PMC3531153.xml
TopPIC	24564718	PMC4046700	fulltexts/PMC4046700.xml
TopFIND	22102574	PMC3244998	fulltexts/PMC3244998.xml
SwissDock	NA	PMC3125772	fulltexts/PMC3125772.xml
SUBA3	NA	PMC3531127	fulltexts/PMC3531127.xml
Structuprint	26911476	PMC4765231	fulltexts/PMC4765231.xml
SteinerNet	22638579	PMC3394335	fulltexts/PMC3394335.xml
SpirPro	NA	PMC4518644	fulltexts/PMC4518644.xml
SPEDRE	23742908	PMC3692124	fulltexts/PMC3692124.xml
Specialize	24437954	PMC3993922	fulltexts/PMC3993922.xml
SELPHI	25948583	PMC4489257	fulltexts/PMC4489257.xml
SBPKS2	28460065	PMC5570206	fulltexts/PMC5570206.xml
SALAD	19854933	PMC2808985	fulltexts/PMC2808985.xml
ReMus	16844991	PMC1538771	fulltexts/PMC1538771.xml
ReMus	16433931	PMC1369005	fulltexts/PMC1369005.xml
RegPhos	21037261	PMC3013804	fulltexts/PMC3013804.xml
rain	25326247	PMC4266694	fulltexts/PMC4266694.xml
Quant	17584939	PMC1940031	fulltexts/PMC1940031.xml
QARIP	23729472	PMC3692105	fulltexts/PMC3692105.xml
PyMS	17963529	PMC2194738	fulltexts/PMC2194738.xml
PSORTdb	21071402	PMC3013690	fulltexts/PMC3013690.xml
PSORTdb	15608169	PMC539981	fulltexts/PMC539981.xml
Proteosign	28520987	PMC5793730	fulltexts/PMC5793730.xml
Proteny	26116928	PMC4612220	fulltexts/PMC4612220.xml
Proteins API	NA	PMC5570157	fulltexts/PMC5570157.xml
ProRepeat	22102581	PMC3245022	fulltexts/PMC3245022.xml
Pride-asa-pipeline	NA	PMC4085470	fulltexts/PMC4085470.xml
Pipasic	24931978	PMC4058918	fulltexts/PMC4058918.xml
PhosPhAt	19880383	PMC2808987	fulltexts/PMC2808987.xml
PhosPhAt	17984086	PMC2238998	fulltexts/PMC2238998.xml
PHOSIDA	21081558	PMC3013726	fulltexts/PMC3013726.xml
PGx	26638927	PMC4782174	fulltexts/PMC4782174.xml
PGM	NA	PMC3107813	fulltexts/PMC3107813.xml
pgca	28562641	PMC5451011	fulltexts/PMC5451011.xml
PepServe	21572105	PMC3125752	fulltexts/PMC3125752.xml
PepPSy	NA	PMC4865363	fulltexts/PMC4865363.xml
Pep2Path	25188327	PMC4154637	fulltexts/PMC4154637.xml
PEAKS DB	22186715	PMC3322562	fulltexts/PMC3322562.xml
PatternLab	18644148	PMC2488363	fulltexts/PMC2488363.xml
PAPPSO	NA	PMC5256962	fulltexts/PMC5256962.xml
PANDORA	20444873	PMC2896089	fulltexts/PMC2896089.xml
P4P	28482090	PMC5570244	fulltexts/PMC5570244.xml
Novor	26122521	PMC4604512	fulltexts/PMC4604512.xml
nontarget	NA	PMC5323340	fulltexts/PMC5323340.xml
NMRFAM-SPARKY	25505092	PMC4393527	fulltexts/PMC4393527.xml
NetAligner	22618871	PMC3394252	fulltexts/PMC3394252.xml
mzStar	NA	PMC535808	fulltexts/PMC535808.xml
mzqLibrary	26037908	PMC4973685	fulltexts/PMC4973685.xml
multiplierz	19874609	PMC2774704	fulltexts/PMC2774704.xml
MTMDAT-HADDOCK	23153250	PMC3557227	fulltexts/PMC3557227.xml
MSProGene	26072472	PMC4765881	fulltexts/PMC4765881.xml
mspire_mspire-sequest	18930952	PMC2639276	fulltexts/PMC2639276.xml
mspire	18930952	PMC2639276	fulltexts/PMC2639276.xml
mSpecs Editor	19624850	PMC2731052	fulltexts/PMC2731052.xml
msaccess	18606607	PMC2732273	fulltexts/PMC2732273.xml
MS-GF+	25358478	PMC5036525	fulltexts/PMC5036525.xml
MRMPlusGUI	26652794	PMC4676880	fulltexts/PMC4676880.xml
mres2x	16336652	PMC1325259	fulltexts/PMC1325259.xml
MPA Portable	NA	PMC5757220	fulltexts/PMC5757220.xml
MODPROPEP	17478500	PMC1933231	fulltexts/PMC1933231.xml
MODi	16845006	PMC1538808	fulltexts/PMC1538808.xml
MitoMiner	22121219	PMC3245170	fulltexts/PMC3245170.xml
MEMHDX	NA	PMC5181559	fulltexts/PMC5181559.xml
MCODE	12525261	PMC149346	fulltexts/PMC149346.xml
MaxReport	27003708	PMC4803341	fulltexts/PMC4803341.xml
MaXIC-Q	19528069	PMC2703943	fulltexts/PMC2703943.xml
MASSyPup	NA	PMC4655102	fulltexts/PMC4655102.xml
