name	biotoolsID	pubmedid	pubmedcid	link	EDAM_topics
PBrowse	pbrowse	28100700.0	PMC5605237	fulltexts/PMC5605237.xml	Genomics, Data visualisation, Sequence analysis
QQ-SNV	qq-snv	26554718.0	PMC4641353	fulltexts/PMC4641353.xml	Genetic variation, Data quality management, DNA polymorphism
ProtPhylo	protphylo	25956654.0	PMC4489284	fulltexts/PMC4489284.xml	Phylogenetics, Genotype and phenotype, Genomics, Proteins
Seance	seance	25433763.0	PMC4265393	fulltexts/PMC4265393.xml	RNA, Phylogenetics, Biomarkers, Sequencing
SIMBA	simba	28105921.0	PMC5249034	fulltexts/PMC5249034.xml	Mapping
NFFinder	nffinder	25940629.0	PMC4489258	fulltexts/PMC4489258.xml	Gene expression
ChIA-PET2	chia-pet2	27625391.0	PMC5224499	fulltexts/PMC5224499.xml	Immunoprecipitation experiment, ChIP-seq, DNA packaging, Sequencing, Data quality management
TASUKE	tasuke	23749962.0	PMC3702261	fulltexts/PMC3702261.xml	Sequence analysis, Data visualisation, DNA polymorphism
CAPE	cape	24204223.0	PMC3808451	fulltexts/PMC3808451.xml	Genetics, Genotype and phenotype, Sequence analysis
phylo-node	phylo-node	28410421.0	PMC5391935	fulltexts/PMC5391935.xml	Molecular genetics, Phylogenetics, Genetics
NeuroPID	neuropid	24792159.0	PMC4086121	fulltexts/PMC4086121.xml	Protein sites, features and motifs, Gene transcripts, Transcriptomics, Biophysics
Pse-in-One	pse-in-one	25958395.0	PMC4489303	fulltexts/PMC4489303.xml	RNA, DNA, Proteins, Structure analysis
chromVAR	chromvar	28825706.0	PMC5623146	fulltexts/PMC5623146.xml	Epigenomics, Transcription factors and regulatory sites, Nucleic acid structure analysis
uQlust	uqlust	28031034.0	PMC5198500	fulltexts/PMC5198500.xml	Chemistry, Gene and protein families, RNA, Structure analysis
MEIGO	meigo	24885957.0	PMC4025564	fulltexts/PMC4025564.xml	Systems biology, Bioinformatics, Cheminformatics
ampliMethProfiler	amplimethprofiler	27884103.0	PMC5123276	fulltexts/PMC5123276.xml	Methylated DNA immunoprecipitation, Immunoprecipitation experiment, Sequence analysis
AlmostSignificant	almostsignificant	27559158.0	PMC5167069	fulltexts/PMC5167069.xml	Sequencing, Quality affairs, Data quality management
iSulf-Cys	isulf-cys	27104833.0	PMC4841585	fulltexts/PMC4841585.xml	Protein properties, Protein structural motifs and surfaces, Protein sites, features and motifs, Protein interactions
mInDel	mindel	27079510.0	PMC4832496	fulltexts/PMC4832496.xml	Sequencing, Genotype and phenotype
Predicted Prokaryotic Regulatory Proteins (P2RP)	p2rp	23601859.0	PMC3637814	fulltexts/PMC3637814.xml	Transcription factors and regulatory sites, Protein properties, Model organisms
svapls	svapls	23883280.0	PMC3733742	fulltexts/PMC3733742.xml	Protein expression, RNA-seq
drVM	drvm	28369462.0	PMC5466706	fulltexts/PMC5466706.xml	Metagenomics, Genomics, Virology, Sequence assembly
mutLBSgeneDB	mutlbsgenedb	27907895.0	PMC5210621	fulltexts/PMC5210621.xml	Genetics, Transcription factors and regulatory sites, Protein binding sites, Protein interactions
UbiSite	ubisite	26818456.0	PMC4895383	fulltexts/PMC4895383.xml	Protein modifications, Gene expression, Nucleic acid sites, features and motifs
GeNN	genn	26740369.0	PMC4703976	fulltexts/PMC4703976.xml	Machine learning, Neurobiology, Simulation experiment
Structure-PPi	structure-ppi	25765346.0	PMC4495296	fulltexts/PMC4495296.xml	Protein structural motifs and surfaces, Genetic variation, Oncology, Nucleic acid structure analysis
SubPatCNV	subpatcnv	25591662.0	PMC4305219	fulltexts/PMC4305219.xml	Genetic variation, Nucleic acids, Nucleic acid sites, features and motifs
TANGO	tango-nuclear	23681123.0	PMC3702251	fulltexts/PMC3702251.xml	Cell biology, Biological imaging, Genomics
NEAT	neat-enrich	27597310.0	PMC5011912	fulltexts/PMC5011912.xml	Molecular interactions, pathways and networks, Gene expression, Genetics
graph-GPA	graph-gpa	28212402.0	PMC5347371	fulltexts/PMC5347371.xml	GWAS study, Genotype and phenotype, Epigenetics
SuperPhy	superphy	27067409.0	PMC4828761	fulltexts/PMC4828761.xml	Infectious disease, Genomics, Microbiology
ConSole	console	24766872.0	PMC4021314	fulltexts/PMC4021314.xml	Protein structural motifs and surfaces, Protein folds and structural domains, Gene and protein families
CHSalign	chsalign	26789998.0	PMC4720362	fulltexts/PMC4720362.xml	Nucleic acid structure analysis, RNA, Nucleic acid sites, features and motifs
PolySearch2	polysearch2	25925572.0	PMC4489268	fulltexts/PMC4489268.xml	Natural language processing, Literature and language, Pathology, Genetics, Toxicology
AFAL	afal	25085083.0	PMC4241235	fulltexts/PMC4241235.xml	Molecular interactions, pathways and networks, Protein binding sites, Protein structural motifs and surfaces
LincSNP	lincsnp	24885522.0	PMC4038069	fulltexts/PMC4038069.xml	Pathology, DNA polymorphism, Human biology
RNAthermsw	rnathermsw	24718440.0	PMC3981793	fulltexts/PMC3981793.xml	RNA, Functional, regulatory and non-coding RNA, Simulation experiment
Characteristic Direction Method	characteristic_direction_method	24650281.0	PMC4000056	fulltexts/PMC4000056.xml	Gene regulation, Genetics, Transcription factors and regulatory sites
QuantWorm	quantworm	24416295.0	PMC3885606	fulltexts/PMC3885606.xml	Zoology, Genetics, Genotype and phenotype, Phenomics
inTB	intb	24001185.0	PMC3847221	fulltexts/PMC3847221.xml	Pathology, Public health and epidemiology, Molecular genetics, Genetic variation, DNA polymorphism
NGS-Trex	ngs-trex	23815181.0	PMC3633008	fulltexts/PMC3633008.xml	Transcriptomics, Transcription factors and regulatory sites, Sequencing
CoDP	codp	23621914.0	PMC3651391	fulltexts/PMC3651391.xml	Proteins, Genetic variation, Oncology
eMatchSite	ematchsite	25232727.0	PMC4168975	fulltexts/PMC4168975.xml	Molecular modelling, Protein interactions, Structure analysis
BRONCO	bronco	27074804.0	PMC4830473	fulltexts/PMC4830473.xml	Oncology, Genetic variation, Drug development, Natural language processing
MEDYAN	medyan	27120189.0	PMC4847874	fulltexts/PMC4847874.xml	Cell biology, Molecular interactions, pathways and networks, Molecular dynamics
BEST	best_literature	27760149.0	PMC5070740	fulltexts/PMC5070740.xml	Literature and language, Biotechnology, Medical informatics
snOPY	snopy	24148649.0	PMC4015994	fulltexts/PMC4015994.xml	Genetics, Functional, regulatory and non-coding RNA, Small molecules
MouseMine	mousemine	26092688.0	PMC4534495	fulltexts/PMC4534495.xml	Model organisms, Genotype and phenotype
TuberQ	tuberq	24816183.0	PMC4014675	fulltexts/PMC4014675.xml	Small molecules, Medicinal chemistry
cellPACK	cellpack	25437435.0	PMC4281296	fulltexts/PMC4281296.xml	Systems biology, Data visualisation, Cell biology
coMET	comet_visualisation	25928765.0	PMC4422463	fulltexts/PMC4422463.xml	Epigenomics, Methylated DNA immunoprecipitation, Data visualisation, GWAS study
Bio-TDS	bio-tds	27924016.0	PMC5210639	fulltexts/PMC5210639.xml	Literature and language, Data acquisition, Biomedical science
cFinder	cfinder	26346608.0	PMC4562109	fulltexts/PMC4562109.xml	Sequencing, Oncology, Sample collections
histoneHMM	histonehmm	25884684.0	PMC4347972	fulltexts/PMC4347972.xml	Epigenetics, RNA-seq, Genetics, ChIP-seq
Orthograph	orthograph	28209129.0	PMC5312442	fulltexts/PMC5312442.xml	Transcriptomics, RNA-seq, Mapping
SnipViz	snipviz	25056180.0	PMC4118779	fulltexts/PMC4118779.xml	Genetics, DNA polymorphism
IMP	imp_omic	7986083.0	PMC5159968	fulltexts/PMC5159968.xml	Transcriptomics, Metagenomics, Microbial ecology
XTalkDB	xtalkdb	27899583.0	PMC5210533	fulltexts/PMC5210533.xml	Molecular interactions, pathways and networks, Functional, regulatory and non-coding RNA
SPECtre	spectre	27884106.0	PMC5123373	fulltexts/PMC5123373.xml	Gene expression, Protein expression, Gene transcripts
Vidjil	vidjil	27835690.0	PMC5106020	fulltexts/PMC5106020.xml	Immunology, Sequence analysis
GRAbB	grabb	27308864.0	PMC4911045	fulltexts/PMC4911045.xml	Sequence assembly, Transcriptomics
ATARiS	ataris	23269662.0	PMC3613583	fulltexts/PMC3613583.xml	RNA, Gene regulation, Genotype and phenotype
CONTIGuator	contiguator	21693004.0	PMC3133546	fulltexts/PMC3133546.xml	Sequence analysis
Cidane	cidane	26831908.0	PMC4734886	fulltexts/PMC4734886.xml	RNA splicing, RNA-seq, Gene transcripts
EntropyExplorer	entropyexplorer	26714840.0	PMC4696313	fulltexts/PMC4696313.xml	Microarray experiment, Gene expression
SEA	sea-archive	26578594.0	PMC4702879	fulltexts/PMC4702879.xml	Transcription factors and regulatory sites, Epigenetics
damidseq_pipeline	damidseq_pipeline	26112292.0	PMC4595905	fulltexts/PMC4595905.xml	Workflows, ChIP-seq, Microarray experiment
NetCooperate	netcooperate	25980407.0	PMC4434858	fulltexts/PMC4434858.xml	Microbial ecology, Molecular interactions, pathways and networks
Web-Beagle	web-beagle	25977293.0	PMC4489221	fulltexts/PMC4489221.xml	Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Structure prediction
PreDREM	predrem	25725063.0	PMC4343075	fulltexts/PMC4343075.xml	Transcription factors and regulatory sites, Protein sites, features and motifs, Protein structural motifs and surfaces
PhylOPDb	phylopdb	24771669.0	PMC4000467	fulltexts/PMC4000467.xml	Probes and primers, Phylogenetics, Microarray experiment
SoyFN	soyfn	24618044.0	PMC3949006	fulltexts/PMC3949006.xml	Functional, regulatory and non-coding RNA, Molecular interactions, pathways and networks, Microarray experiment
SeqBench	seqbench	24444368.0	PMC3898724	fulltexts/PMC3898724.xml	Exome sequencing, Workflows, Genetic variation
DCGL	dcgl	24278165.0	PMC3835854	fulltexts/PMC3835854.xml	Gene expression, Gene regulation, Microarray experiment
Sebnif	sebnif	24400097.0	PMC3882232	fulltexts/PMC3882232.xml	Functional, regulatory and non-coding RNA, RNA-seq, Gene transcripts
RNA CoMPASS	rna_compass	24586784.0	PMC3934900	fulltexts/PMC3934900.xml	RNA-seq, Transcriptomics, Infectious disease
Synteny Portal	synteny_portal	27154270.0	PMC4987893	fulltexts/PMC4987893.xml	Mapping, Sequencing, Genomics
Piphillin	piphillin	27820856.0	PMC5098786	fulltexts/PMC5098786.xml	Metagenomics, Microbiology, Human biology
VivaxGEN	vivaxgen	28362818.0	PMC5389845	fulltexts/PMC5389845.xml	Genotyping experiment, Parasitology, Sequence composition, complexity and repeats
REDHORSE	redhorse	25766039.0	PMC4348101	fulltexts/PMC4348101.xml	DNA replication and recombination, Sequencing, Genomics, Sequence analysis
QuIN	quin	27336171.0	PMC4919057	fulltexts/PMC4919057.xml	Data visualisation, Molecular interactions, pathways and networks
WebGIVI	webgivi	28472919.0	PMC5418709	fulltexts/PMC5418709.xml	Genetics, Data visualisation, Transcriptomics
Promzea	promzea	23497159.0	PMC3658923	fulltexts/PMC3658923.xml	Transcription factors and regulatory sites, Genetics, Plant biology
SBMLmod	sbmlmod	28646877.0	PMC5483284	fulltexts/PMC5483284.xml	Data integration and warehousing, Systems biology
OrthoVenn	orthovenn	25964301.0	PMC4489293	fulltexts/PMC4489293.xml	Genetics, Phylogenomics, Comparative genomics, Population genomics
morFeus	morfeus	25096057.0	PMC4137093	fulltexts/PMC4137093.xml	Molecular genetics, Sequence analysis
CircularLogo	circularlogo	28532394.0	PMC5440937	fulltexts/PMC5440937.xml	Nucleic acid sites, features and motifs, DNA, RNA
RevEcoR	revecor	27473172.0	PMC4965897	fulltexts/PMC4965897.xml	Ecology, Microbial ecology, Genomics
PyHLA	pyhla	28166716.0	PMC5292802	fulltexts/PMC5292802.xml	Genetics, Immunoproteins, genes and antigens, Genotype and phenotype, DNA polymorphism
visPIG	vispig	25208325.0	PMC4160258	fulltexts/PMC4160258.xml	Data visualisation, Genetics
HypoxiaDB	hypoxiadb	24178989.0	PMC3813937	fulltexts/PMC3813937.xml	Proteins, Data submission, annotation and curation
ProtoBug	protobug	25911153.0	PMC4408594	fulltexts/PMC4408594.xml	Gene and protein families, Data submission, annotation and curation
ICoVeR	icover	28464793.0	PMC5414344	fulltexts/PMC5414344.xml	Metagenomics, Data visualisation
KvarQ	kvarq	25297886.0	PMC4197298	fulltexts/PMC4197298.xml	Microbiology, Genomics, Sequence assembly, Mapping
CollapsABEL	collapsabel	27059780.0	PMC4826552	fulltexts/PMC4826552.xml	Genomics, Genetics
AnnoLnc	annolnc	27852242.0	PMC5112684	fulltexts/PMC5112684.xml	RNA, Human biology, Nucleic acid structure analysis
ImiRP	imirp	27122020.0	PMC4848830	fulltexts/PMC4848830.xml	Functional, regulatory and non-coding RNA, Nucleic acid structure analysis
FuncTree	functree	25974630.0	PMC4431737	fulltexts/PMC4431737.xml	Genomics, Data visualisation, Phylogeny
GFF-Ex	gff-ex	24885931.0	PMC4045924	fulltexts/PMC4045924.xml	Genomics, Sequence analysis, Sequence sites, features and motifs
Kassiopeia	kassiopeia	24507667.0	PMC3923563	fulltexts/PMC3923563.xml	Mapping, Sequence analysis, Genetics
T3_MM	t3_mm	23472154.0	PMC3589343	fulltexts/PMC3589343.xml	Microbiology, Genetics
Bioclipse-R	bioclipse-r	23178637.0	PMC3546796	fulltexts/PMC3546796.xml	Cheminformatics, Bioinformatics, Pharmacology
CANEapp	caneapp	26758513.0	PMC4710974	fulltexts/PMC4710974.xml	Sequencing, RNA-seq, Gene expression
Seten	seten	28336542.0	PMC5435856	fulltexts/PMC5435856.xml	RNA immunoprecipitation, Functional, regulatory and non-coding RNA
MSP-HTPrimer	msp-htprimer	27688817.0	PMC5031341	fulltexts/PMC5031341.xml	Probes and primers, Nucleic acids, DNA polymorphism
ClinQC	clinqc	26830926.0	PMC4735967	fulltexts/PMC4735967.xml	Sequencing, Quality affairs
YAGM	yagm	26678566.0	PMC4674844	fulltexts/PMC4674844.xml	Genotype and phenotype, Genetics, Gene expression
PathRings	pathrings	25982732.0	PMC4436019	fulltexts/PMC4436019.xml	Gene expression, Molecular interactions, pathways and networks
CCTOP	cctop	25943549.0	PMC4489262	fulltexts/PMC4489262.xml	Protein folds and structural domains, Machine learning, Membrane and lipoproteins, Protein structure analysis
Aber-OWL	aber-owl	25627673.0	PMC4384359	fulltexts/PMC4384359.xml	Ontology and terminology, Data submission, annotation and curation
ShrimpGPAT	shrimpgpat	24952385.0	PMC4094775	fulltexts/PMC4094775.xml	Data submission, annotation and curation, Genetics, Proteins, Zoology
TSSAR	tssar	24674136.0	PMC4098767	fulltexts/PMC4098767.xml	RNA-seq, Gene transcripts, Sequencing, Transcriptomics
AnnotateGenomicRegions	annotategenomicregions	24564446.0	PMC4015944	fulltexts/PMC4015944.xml	Genomics, Data submission, annotation and curation
BioSuper	biosuper	24330655.0	PMC3924234	fulltexts/PMC3924234.xml	Data acquisition, Statistics and probability, Protein structure analysis
PlantTFcat	planttfcat	24219505.0	PMC4225725	fulltexts/PMC4225725.xml	Transcriptomics, Genomics, Plant biology
SMMRNA	smmrna	24163098.0	PMC3965028	fulltexts/PMC3965028.xml	RNA, Genetic variation, Protein interactions, Small molecules
InsertionMapper	insertionmapper	24090499.0	PMC3850689	fulltexts/PMC3850689.xml	Sequencing, Compound libraries and screening, Sequence analysis
E-TALEN	e-talen	24003033.0	PMC3814377	fulltexts/PMC3814377.xml	Bioengineering, Genomics, Protein interactions
ISOexpresso	isoexpresso	27519173.0	PMC4983006	fulltexts/PMC4983006.xml	Gene expression, Oncology, Genetics, Human biology
EPIG-Seq	epig-seq	27004791.0	PMC4804494	fulltexts/PMC4804494.xml	RNA-seq, Oncology, Gene expression, Toxicology
pseudoMap	pseudomap	23396300.0	PMC3567485	fulltexts/PMC3567485.xml	Functional, regulatory and non-coding RNA, Human biology, Genetics, Genomics
NEAT	neat-ngs	26830846.0	PMC4736651	fulltexts/PMC4736651.xml	ChIP-seq, RNA-seq, Sequencing
AUREA	aurea	23496976.0	PMC3599560	fulltexts/PMC3599560.xml	Machine learning, Gene expression, Genetics
shinyheatmap	shinyheatmap	28493881.0	PMC5426587	fulltexts/PMC5426587.xml	Genomics, Gene expression, Data visualisation
MetaMIS	metamis	27887570.0	PMC5124289	fulltexts/PMC5124289.xml	Metagenomics, Simulation experiment, Microbiology, Population genetics
GEN3VA	gen3va	27846806.0	PMC5111283	fulltexts/PMC5111283.xml	Gene expression, Genetics, Data mining, Microarray experiment
PhyloBot	phylobot	27472806.0	PMC4966924	fulltexts/PMC4966924.xml	Phylogenetics, Genetic variation, Population genetics
VDJviz	vdjviz	27297497.0	PMC4907000	fulltexts/PMC4907000.xml	Sequencing, Immunology, Genomics
miRNet	mirnet	27105848.0	PMC4987881	fulltexts/PMC4987881.xml	Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Molecular interactions, pathways and networks
GESPA	gespa	26206375.0	PMC4513380	fulltexts/PMC4513380.xml	DNA polymorphism, Genetic variation, Pathology
InteractiVenn	interactivenn	25994840.0	PMC4455604	fulltexts/PMC4455604.xml	Population genetics, Statistics and probability, Data visualisation
CompPhy	compphy	25496383.0	PMC4271409	fulltexts/PMC4271409.xml	Phylogenetics, Comparative genomics, Population genetics
IDEPI	idepi	25254639.0	PMC4177671	fulltexts/PMC4177671.xml	Genotype and phenotype, Virology, Sequence analysis, Biotechnology
PLEK	plek	25239089.0	PMC4177586	fulltexts/PMC4177586.xml	RNA-seq, Sequencing, Sequence assembly, Functional, regulatory and non-coding RNA
KiMoSys	kimosys	25115331.0	PMC4236735	fulltexts/PMC4236735.xml	Systems biology, Drug metabolism, Medicines research and development
CDSbank	cdsbank	24580755.0	PMC3942066	fulltexts/PMC3942066.xml	Nucleic acids, Proteins, Bioengineering
VaccImm	vaccimm	23586423.0	PMC3651379	fulltexts/PMC3651379.xml	Oncology, Simulation experiment, Immunology
DINC	dinc	24564952.0	PMC3952135	fulltexts/PMC3952135.xml	Proteins, Molecular modelling, Protein binding sites
LASSIM	lassim	28640810.0	PMC5501685	fulltexts/PMC5501685.xml	Genomics, Pharmacogenomics, Genetics
Elviz	elviz	25928663.0	PMC4432942	fulltexts/PMC4432942.xml	Metagenomics, Sequence assembly, Data visualisation
KinMap	kinmap	28056780.0	PMC5217312	fulltexts/PMC5217312.xml	Enzymes, Gene and protein families, Data acquisition, Human biology, Data visualisation
GREAM	gream	26208093.0	PMC4514817	fulltexts/PMC4514817.xml	Genomics, Sequence composition, complexity and repeats, Sequence analysis
W-IQ-TREE	w-iq-tree	27084950.0	PMC4987875	fulltexts/PMC4987875.xml	Phylogenetics, Evolutionary biology, Genetics
KinMutRF	kinmutrf	27357839.0	PMC4928150	fulltexts/PMC4928150.xml	Enzymes, Human biology, Machine learning, Genetic variation
STINGRAY	stingray	24606808.0	PMC4015962	fulltexts/PMC4015962.xml	Genomics, Genetics, Sequence analysis
PRIMO	primo	27855192.0	PMC5113968	fulltexts/PMC5113968.xml	Proteins, Structure analysis, Structure prediction
CRISPR-FOCUS	crispr-focus	28873439.0	PMC5584922	fulltexts/PMC5584922.xml	Compound libraries and screening, Genetics, Genomics, Nucleic acid sites, features and motifs
Multi-CAR	multi-car	28155633.0	PMC5260120	fulltexts/PMC5260120.xml	DNA binding sites, Genomics, Sequencing
