name	biotoolsID	pubmedid	pubmedcid	link
lmm2met	lmm2met	31110642	PMC6506811	fulltexts/PMC6506811.xml
LOMETS2	LOMETS2	31081035	PMC6602514	fulltexts/PMC6602514.xml
M1CR0B1AL1Z3R	M1CR0B1AL1Z3R	31114912	PMC6602433	fulltexts/PMC6602433.xml
MAFFT-DASH	MAFFT-DASH	31062021	PMC6602451	fulltexts/PMC6602451.xml
MARMoSET	MARMoSET	31097673	PMC6683000	fulltexts/PMC6683000.xml
mCSM-PPI2	mCSM-PPI2	31114883	PMC6602427	fulltexts/PMC6602427.xml
Meta-4mCpred	Meta-4mCpred	31146255	PMC6540332	fulltexts/PMC6540332.xml
MetaDome	MetaDome	31116477	PMC6772141	fulltexts/PMC6772141.xml
MethylCal	MethylCal	31049595	PMC6698668	fulltexts/PMC6698668.xml
MetPC	MetPC	31130635	PMC6572057	fulltexts/PMC6572057.xml
MGERT	MGERT	31114637	PMC6515669	fulltexts/PMC6515669.xml
MISIM v2.0	MISIM_v2.0	31069374	PMC6602518	fulltexts/PMC6602518.xml
MiStImm	MiStImm	31046789	PMC6498635	fulltexts/PMC6498635.xml
MIXR	MIXR	31113885	PMC6561249	fulltexts/PMC6561249.xml
MLM	MLM	31116391	PMC6954661	fulltexts/PMC6954661.xml
modEnrichr	modEnrichr	31069376	PMC6602483	fulltexts/PMC6602483.xml
MorphoCatcher	MorphoCatcher	31086739	PMC6487805	fulltexts/PMC6487805.xml
MOSClip	MOSClip	31049575	PMC6698707	fulltexts/PMC6698707.xml
MRPrimerW2	MRPrimerW2	31045205	PMC6602510	fulltexts/PMC6602510.xml
multiPhATE	multiPhATE	31086982	PMC6821344	fulltexts/PMC6821344.xml
Muscle Gene Sets	Muscle_Gene_Sets	31053169	PMC6498474	fulltexts/PMC6498474.xml
Mutplot	Mutplot	31091262	PMC6519802	fulltexts/PMC6519802.xml
NBDC RDF Portal	NBDC_RDF_Portal	30576482	PMC6301334	fulltexts/PMC6301334.xml
PhytoTypeDB	PhytoTypeDB	30576486	PMC6301341	fulltexts/PMC6301341.xml
DNABarcodeCompatibility	DNABarcodeCompatibility	30576403	PMC6662285	fulltexts/PMC6662285.xml
iDEP	iDEP	30567491	PMC6299935	fulltexts/PMC6299935.xml
miRNAmotif	miRNAmotif	30562930	PMC6321451	fulltexts/PMC6321451.xml
SugarSketcher	SugarSketcher	30563078	PMC6320881	fulltexts/PMC6320881.xml
GLUE	GLUE	30563445	PMC6299651	fulltexts/PMC6299651.xml
iMGEins	iMGEins	30563451	PMC6299635	fulltexts/PMC6299635.xml
FORGe	FORGe_prioritizing_variants	30558649	PMC6296055	fulltexts/PMC6296055.xml
NIPTeR	NIPTeR	30558531	PMC6296037	fulltexts/PMC6296037.xml
PASNet	PASNet	30558539	PMC6296065	fulltexts/PMC6296065.xml
GITAR	GITAR	30553884	PMC6364044	fulltexts/PMC6364044.xml
sPyNNaker	sPyNNaker	30524220	PMC6257411	fulltexts/PMC6257411.xml
FLEA	FLEA	30543621	PMC6314628	fulltexts/PMC6314628.xml
BASILIScan	BASILIScan	30537929	PMC6290515	fulltexts/PMC6290515.xml
Prot-SpaM	Prot-SpaM	30535314	PMC6436989	fulltexts/PMC6436989.xml
Lilikoi	Lilikoi	30535020	PMC6290884	fulltexts/PMC6290884.xml
qTorch	qTorch	30532242	PMC6287880	fulltexts/PMC6287880.xml
Quantum++	Quantum	30532140	PMC6287823	fulltexts/PMC6287823.xml
HiPFSTA	HiPFSTA	30521560	PMC6283589	fulltexts/PMC6283589.xml
GOnet	GOnet	30526489	PMC6286514	fulltexts/PMC6286514.xml
BiSpark	BiSpark	30526492	PMC6288881	fulltexts/PMC6288881.xml
ABPS	ABPS	30519191	PMC6258961	fulltexts/PMC6258961.xml
TAMMiCol	TAMMiCol	30507938	PMC6292648	fulltexts/PMC6292648.xml
miRTrace	miRTrace	30514392	PMC6280396	fulltexts/PMC6280396.xml
MSIpred	MSIpred	30510242	PMC6277498	fulltexts/PMC6277498.xml
IBCF.MTME	IBCF.MTME	30512047	PMC7822055	fulltexts/PMC7822055.xml
gganatogram	gganatogram	30467523	PMC6208569	fulltexts/PMC6208569.xml
miRTissue	miRTissue	30497361	PMC6266954	fulltexts/PMC6266954.xml
PanoromiX	PanoromiX	30497372	PMC6267067	fulltexts/PMC6267067.xml
pyQms	pyQms	28729385	PMC5629261	fulltexts/PMC5629261.xml
PathVisio	pathvisio	25706687	PMC4338111	fulltexts/PMC4338111.xml
MDPBiome	MDPBiome	NA	PMC6129268	fulltexts/PMC6129268.xml
Porter5	Porter5	31451723	PMC6710256	fulltexts/PMC6710256.xml
Porter	Porter	31451723	PMC6710256	fulltexts/PMC6710256.xml
Linclust	Linclust	NA	PMC6026198	fulltexts/PMC6026198.xml
bpositive	bpositive	NA	PMC5838210	fulltexts/PMC5838210.xml
GreenPhylDB	greenphyldb	20864446	PMC3013755	fulltexts/PMC3013755.xml
GreenPhylDB	greenphyldb	NA	PMC2238940	fulltexts/PMC2238940.xml
2StrucCompare	2StrucCompare	31114904	PMC6602421	fulltexts/PMC6602421.xml
a-o-tool	a-o-tool	31122257	PMC6533699	fulltexts/PMC6533699.xml
ACPred	ACPred	31121946	PMC6571645	fulltexts/PMC6571645.xml
ADHD	ADHD	31088588	PMC8061253	fulltexts/PMC8061253.xml
aFold	aFold	31077153	PMC6509820	fulltexts/PMC6509820.xml
AfumID	AfumID	31113894	PMC6529631	fulltexts/PMC6529631.xml
Aggrescan3D 2.0	Aggrescan3D_2.0	31049593	PMC6602499	fulltexts/PMC6602499.xml
AICD	AICD	31123286	PMC6533287	fulltexts/PMC6533287.xml
Transposons	Transposons	31076573	PMC6510757	fulltexts/PMC6510757.xml
AlloDriver	AlloDriver	31069394	PMC6602569	fulltexts/PMC6602569.xml
AMDA	AMDA	31068967	PMC6491633	fulltexts/PMC6491633.xml
ANN-Glycolysis-Flux-Prediction	ANN-Glycolysis-Flux-Prediction	31067238	PMC6505829	fulltexts/PMC6505829.xml
AnnoTree	AnnoTree	31081040	PMC6511854	fulltexts/PMC6511854.xml
ANPELA	ANPELA	NA	PMC7299298	fulltexts/PMC7299298.xml
AppA	AppA	31069385	PMC6602511	fulltexts/PMC6602511.xml
ARMOR	ARMOR	31088905	PMC6643886	fulltexts/PMC6643886.xml
ASNR	ASNR	31036810	PMC6488576	fulltexts/PMC6488576.xml
AspWood	AspWood	31111606	PMC6852159	fulltexts/PMC6852159.xml
Axiom Analysis Suite	Axiom_Analysis_Suite	31046664	PMC6498479	fulltexts/PMC6498479.xml
BacTag	BacTag	31060512	PMC6501397	fulltexts/PMC6501397.xml
BactSNP	BactSNP	31099741	PMC6562250	fulltexts/PMC6562250.xml
BEERE	BEERE	31114876	PMC6602520	fulltexts/PMC6602520.xml
BitterSweet	BitterSweet	31073241	PMC6509165	fulltexts/PMC6509165.xml
BRM	BRM	31101000	PMC6525352	fulltexts/PMC6525352.xml
BSA4Yeast	BSA4Yeast	31141611	PMC6571488	fulltexts/PMC6571488.xml
CancerA1DE	CancerA1DE	31103852	PMC6548890	fulltexts/PMC6548890.xml
Catalysis Hub	Catalysis_Hub	31138816	PMC6538711	fulltexts/PMC6538711.xml
CBGT	CBGT	31060045	PMC6534331	fulltexts/PMC6534331.xml
OMBlast	OMBlast	NA	PMC5409310	fulltexts/PMC5409310.xml
bTSSfinder	bTSSfinder	NA	PMC5408793	fulltexts/PMC5408793.xml
MPRAnator	MPRAnator	NA	PMC5198521	fulltexts/PMC5198521.xml
Cas-analyzer	Cas-analyzer	NA	PMC5254075	fulltexts/PMC5254075.xml
GlycanAnalyzer	GlycanAnalyzer	NA	PMC6378934	fulltexts/PMC6378934.xml
Deuteros	Deuteros	NA	PMC6736138	fulltexts/PMC6736138.xml
Crisflash	Crisflash	NA	PMC6735888	fulltexts/PMC6735888.xml
CRA toolbox	CRA_toolbox	31288758	PMC6617887	fulltexts/PMC6617887.xml
MiRProf	mirprof	NA	PMC3400958	fulltexts/PMC3400958.xml
AS2TS	as2ts	15980437	PMC1160218	fulltexts/PMC1160218.xml
SCRATCH	scratch	15980571	PMC1160157	fulltexts/PMC1160157.xml
SEARCHGTr	searchgtr	15980457	PMC1160210	fulltexts/PMC1160210.xml
MelinaII	melinaii	17537821	PMC1933176	fulltexts/PMC1933176.xml
CBS DAS protein viewer	cbs_das_protein_viewer	15980514	PMC1160224	fulltexts/PMC1160224.xml
MEDock	medock	15991337	PMC1160262	fulltexts/PMC1160262.xml
PIE the search	pie	NA	PMC3278758	fulltexts/PMC3278758.xml
VarioWatch	variowatch	18440974	PMC2447740	fulltexts/PMC2447740.xml
VarioWatch	variowatch	22618869	PMC3394242	fulltexts/PMC3394242.xml
ProteDNA	protedna	19483101	PMC2703882	fulltexts/PMC2703882.xml
FALC-Loop	falc-loop	21576220	PMC3125760	fulltexts/PMC3125760.xml
NeAT	neat	18524799	PMC2447721	fulltexts/PMC2447721.xml
OligoHeatMap	oligoheatmap	18440971	PMC2447727	fulltexts/PMC2447727.xml
3D-partner	3d-partner	17517763	PMC1933210	fulltexts/PMC1933210.xml
KFC Server	kfc	18539611	PMC2447760	fulltexts/PMC2447760.xml
SLiMFinder	slimfinder	20497999	PMC2896084	fulltexts/PMC2896084.xml
DHcL	dhcl	18502776	PMC2447749	fulltexts/PMC2447749.xml
MetaMHC	metamhc	20483919	PMC2896142	fulltexts/PMC2896142.xml
YLoc	yloc	20507917	PMC2896088	fulltexts/PMC2896088.xml
MobilomeFINDER	mobilomefinder	17537813	PMC1933208	fulltexts/PMC1933208.xml
MobilomeFINDER	mobilomefinder	15640440	PMC546176	fulltexts/PMC546176.xml
MobilomeFINDER	mobilomefinder	16414954	PMC1326021	fulltexts/PMC1326021.xml
AutoSNPdb	autosnpdb	15980519	PMC1160223	fulltexts/PMC1160223.xml
HHrep	hhrep	16844977	PMC1538828	fulltexts/PMC1538828.xml
RNAz	rnaz	17452347	PMC1933143	fulltexts/PMC1933143.xml
RegulationSpotter	RegulationSpotter	31106382	PMC6602480	fulltexts/PMC6602480.xml
LipidMatch Normalizer	LipidMatch_Normalizer	31035918	PMC6489209	fulltexts/PMC6489209.xml
PROFEAT	profeat	16845018	PMC1538821	fulltexts/PMC1538821.xml
PROFEAT	profeat	21609959	PMC3125735	fulltexts/PMC3125735.xml
HHomp	hhomp	19429691	PMC2703889	fulltexts/PMC2703889.xml
SATCHMO-JS	satchmo-js	20430824	PMC2896197	fulltexts/PMC2896197.xml
IBWS: IST Bioinformatics Web Services	ibws_ws	20484374	PMC2896171	fulltexts/PMC2896171.xml
KoBaMIN	kobamin	22564897	PMC3394243	fulltexts/PMC3394243.xml
DigSee	digsee	23761452	PMC3692119	fulltexts/PMC3692119.xml
SPARCS	sparcs	23748952	PMC3692110	fulltexts/PMC3692110.xml
HIV N-linked Glycosylation Site Analyzer	n-glyco	23748959	PMC3692120	fulltexts/PMC3692120.xml
Catalytic Site Identification	catalytic_site_identification	23680785	PMC3692059	fulltexts/PMC3692059.xml
BioBIKE	biobike	19433511	PMC2703918	fulltexts/PMC2703918.xml
The Protein Geometry Database (PGD)	pgd	19906726	PMC2808862	fulltexts/PMC2808862.xml
MiST	mist	19900966	PMC2808908	fulltexts/PMC2808908.xml
ePOSSUM	ePOSSUM	27209209	PMC4875604	fulltexts/PMC4875604.xml
SlideSort	slidesort	21148542	PMC3035798	fulltexts/PMC3035798.xml
CoNAn-SNV	conan-snv	NA	PMC3420914	fulltexts/PMC3420914.xml
dsCheck	dscheck	15980542	PMC1160180	fulltexts/PMC1160180.xml
M4T	m4t	17517764	PMC1933164	fulltexts/PMC1933164.xml
RSSsite	rsssite	20478831	PMC2896083	fulltexts/PMC2896083.xml
ConPlex	conplex	20435678	PMC2896159	fulltexts/PMC2896159.xml
DR.Bind	dr.bind	22661576	PMC3394278	fulltexts/PMC3394278.xml
ValiDichro	validichro	23625965	PMC3977657	fulltexts/PMC3977657.xml
Allim	allim	23615333	PMC3739924	fulltexts/PMC3739924.xml
RENATO	renato	22693210	PMC3394273	fulltexts/PMC3394273.xml
RNAtips	rnatips	23766288	PMC3692058	fulltexts/PMC3692058.xml
BrainScope	brainscope	28132031	PMC5449549	fulltexts/PMC5449549.xml
HawkEye	hawkeye	17349036	PMC1868940	fulltexts/PMC1868940.xml
WebPrInSeS	webprinses	NA	PMC2896179	fulltexts/PMC2896179.xml
Cross-ID	cross-id	30575379	PMC6407916	fulltexts/PMC6407916.xml
PopPUNK	poppunk	NA	PMC6360808	fulltexts/PMC6360808.xml
CRISPRFinder	crisprfinder	17537822	PMC1933234	fulltexts/PMC1933234.xml
Filter	filter	NA	PMC3400958	fulltexts/PMC3400958.xml
eXpress	express	NA	PMC3129672	fulltexts/PMC3129672.xml
easyFRAP-web	easyFRAP-web	29901776	PMC6030846	fulltexts/PMC6030846.xml
ComParaLogS	ComParaLogS_-_A_comparative_platform_of_paralog_and_ortholog_genes_from_Tomato_and_Grapevine	NA	PMC6266932	fulltexts/PMC6266932.xml
Transcriptologs	Transcriptologs	NA	PMC5348085	fulltexts/PMC5348085.xml
Tomato Genome Browser	Tomato_Genome_Browser	NA	PMC2323670	fulltexts/PMC2323670.xml
NexGenEx-Tom	NexGenEx-Tom	NA	PMC4340097	fulltexts/PMC4340097.xml
GLOSSary	GLOSSary	NA	PMC6266928	fulltexts/PMC6266928.xml
PHYLOViZ	PHYLOViZ	NA	PMC5815242	fulltexts/PMC5815242.xml
ImmPort	ImmPort	29485622	PMC5827693	fulltexts/PMC5827693.xml
ROADMAP epigenomics	ROADMAP_epigenomics	25693563	PMC4530010	fulltexts/PMC4530010.xml
MethBase	MethBase	NA	PMC3855694	fulltexts/PMC3855694.xml
ARISTO	aristo	21622952	PMC3125788	fulltexts/PMC3125788.xml
d-Omix	d-omix	19465389	PMC2703976	fulltexts/PMC2703976.xml
PaDuA	padua	30525654	PMC6364269	fulltexts/PMC6364269.xml
PeroxisomeDB	peroxisomedb	19892824	PMC2808949	fulltexts/PMC2808949.xml
ProXL	proxl	27302480	PMC4977572	fulltexts/PMC4977572.xml
Complex Portal	Complex_Portal	NA	PMC4384031	fulltexts/PMC4384031.xml
Complex Portal	Complex_Portal	NA	PMC6323931	fulltexts/PMC6323931.xml
RMut	RMut	30889216	PMC6424452	fulltexts/PMC6424452.xml
SEQprocess	SEQprocess	30786880	PMC6383233	fulltexts/PMC6383233.xml
Open-community Profiling Assessment tooL (OPAL)	Open-community_Profiling_Assessment_tooL	30832730	PMC6398228	fulltexts/PMC6398228.xml
DeepUbi	DeepUbi	30777029	PMC6379983	fulltexts/PMC6379983.xml
FunMappOne	FunMappOne	30767762	PMC6376640	fulltexts/PMC6376640.xml
ADS-HCSpark	ADS-HCSpark	30764760	PMC6376756	fulltexts/PMC6376756.xml
CDRgator	CDRgator	30759968	PMC6449719	fulltexts/PMC6449719.xml
CAMISIM	CAMISIM	30736849	PMC6368784	fulltexts/PMC6368784.xml
GCAC	GCAC	30717669	PMC7394323	fulltexts/PMC7394323.xml
snr	snr	30678634	PMC6346532	fulltexts/PMC6346532.xml
PASCCA	PASCCA	30669970	PMC6343338	fulltexts/PMC6343338.xml
MultiXcan	MultiXcan	30668570	PMC6358100	fulltexts/PMC6358100.xml
NeuroMeasure	NeuroMeasure	31105546	PMC6499165	fulltexts/PMC6499165.xml
OpenCASA	OpenCASA	30657753	PMC6355034	fulltexts/PMC6355034.xml
OCMA	OCMA	30482799	PMC6325911	fulltexts/PMC6325911.xml
Reciprocal Best Hits - Best Bidirectional Hits	Reciprocal_Best_Hits_-_Best_Bidirectional_Hits	25013894	PMC4094424	fulltexts/PMC4094424.xml
GAG builder	GAG_builder	30371822	PMC6324007	fulltexts/PMC6324007.xml
pwrEWAS	pwrEWAS	31035919	PMC6489300	fulltexts/PMC6489300.xml
Meffil	Meffil	29931280	PMC6247925	fulltexts/PMC6247925.xml
VisR	VisR	NA	PMC4559603	fulltexts/PMC4559603.xml
Anncolvar	Anncolvar	31058167	PMC6482212	fulltexts/PMC6482212.xml
DecontaMiner	DecontaMiner	30999839	PMC6472186	fulltexts/PMC6472186.xml
p53	p53	NA	PMC2730554	fulltexts/PMC2730554.xml
RSpred	rspred	NA	PMC3050820	fulltexts/PMC3050820.xml
amplimap	amplimap	NA	PMC6954648	fulltexts/PMC6954648.xml
DDT	DDT	NA	PMC9887484	fulltexts/PMC9887484.xml
geneHummus	geneHummus	31319791	PMC6639926	fulltexts/PMC6639926.xml
colocr	colocr	31309005	PMC6612416	fulltexts/PMC6612416.xml
ImtRDB	ImtRDB	31284879	PMC6614062	fulltexts/PMC6614062.xml
PaSS	PacBio_Sequencing_Simulator	31226925	PMC6588853	fulltexts/PMC6588853.xml
WellInverter	WellInverter	31185910	PMC6558888	fulltexts/PMC6558888.xml
TAR-VIR	TAR-VIR	31164077	PMC6549370	fulltexts/PMC6549370.xml
CompleXChange	CompleXChange	31159772	PMC6547514	fulltexts/PMC6547514.xml
ANDIS	ANDIS	31159742	PMC6547486	fulltexts/PMC6547486.xml
DisV-HPV16	DisV-HPV16	31142265	PMC6542142	fulltexts/PMC6542142.xml
OSCA	OSCA	31138268	PMC6537380	fulltexts/PMC6537380.xml
flowDiv	flowDiv	31138128	PMC6540361	fulltexts/PMC6540361.xml
CODA-ML	CODA-ML	31138123	PMC6538558	fulltexts/PMC6538558.xml
MHCSeqNet	MHCSeqNet	31138107	PMC6540523	fulltexts/PMC6540523.xml
TelomereHunter	TelomereHunter	31138115	PMC6540518	fulltexts/PMC6540518.xml
ChiCMaxima	ChiCMaxima	31118054	PMC6532271	fulltexts/PMC6532271.xml
NeoPredPipe	NeoPredPipe	31117948	PMC6532147	fulltexts/PMC6532147.xml
DRfit	DRfit	31113359	PMC6528253	fulltexts/PMC6528253.xml
ODAE	ODAE	31074377	PMC6509876	fulltexts/PMC6509876.xml
SCRABBLE	SCRABBLE	31060596	PMC6501316	fulltexts/PMC6501316.xml
TransLiG	TransLiG	31014374	PMC6480747	fulltexts/PMC6480747.xml
Bazam	Bazam	30999943	PMC6472072	fulltexts/PMC6472072.xml
OMICfpp	OMICfpp	30940089	PMC6444640	fulltexts/PMC6444640.xml
gwasrapidd	gwasrapidd	31373609	PMC9883700	fulltexts/PMC9883700.xml
circtools	circtools	NA	PMC6596886	fulltexts/PMC6596886.xml
MOLGENIS Research	MOLGENIS_Research	NA	PMC6419911	fulltexts/PMC6419911.xml
EWAS	EWAS	NA	PMC6061808	fulltexts/PMC6061808.xml
hotspot	hotspot_sperm-typing_	NA	PMC4978934	fulltexts/PMC4978934.xml
CHiCP	CHiCP	NA	PMC4978926	fulltexts/PMC4978926.xml
Branch	Branch	NA	PMC4920125	fulltexts/PMC4920125.xml
DSEA	DSEA	NA	PMC4795590	fulltexts/PMC4795590.xml
Multi-netclust	Multi-netclust	NA	PMC4576697	fulltexts/PMC4576697.xml
CRISPR-ERA	CRISPR-ERA	NA	PMC4757951	fulltexts/PMC4757951.xml
Dizzy-Beats	Dizzy-Beats	NA	PMC4443683	fulltexts/PMC4443683.xml
rMSIKeyIon	rMSIKeyIon	31382415	PMC6724114	fulltexts/PMC6724114.xml
learnPopGen	learnPopGen	31380058	PMC6662327	fulltexts/PMC6662327.xml
FastProNGS	FastProNGS	31208325	PMC6580563	fulltexts/PMC6580563.xml
Aneuvis	Aneuvis	31208319	PMC6580570	fulltexts/PMC6580570.xml
Variational Bayes approach (GEMINI)	Variational_Bayes_approach_GEMINI	31300006	PMC6624979	fulltexts/PMC6624979.xml
CONFINED	CONFINED	31300005	PMC6624895	fulltexts/PMC6624895.xml
3DMorph	3DMorph	30627639	PMC6325541	fulltexts/PMC6325541.xml
ranacapa	ranacapa	30613396	PMC6305237	fulltexts/PMC6305237.xml
DeepSplice	DeepSplice	30591034	PMC6307148	fulltexts/PMC6307148.xml
iMEGES	iMEGES	30591030	PMC6309067	fulltexts/PMC6309067.xml
ColonySizeDistributions	ColonySizeDistributions	30589908	PMC6307751	fulltexts/PMC6307751.xml
PSRN	PSRN	30587128	PMC6307140	fulltexts/PMC6307140.xml
ACES	ACES	30587115	PMC6307290	fulltexts/PMC6307290.xml
QuantumInformation.j	QuantumInformation.j	30586393	PMC6306216	fulltexts/PMC6306216.xml
ddSeeker	ddSeeker	30583719	PMC6304778	fulltexts/PMC6304778.xml
RGAAT	RGAAT	30583062	PMC6364042	fulltexts/PMC6364042.xml
CORGi	CORGi	30577744	PMC6302372	fulltexts/PMC6302372.xml
ConTEdb	ConTEdb	30576494	PMC6301336	fulltexts/PMC6301336.xml
Foundry	Foundry	30576493	PMC6301337	fulltexts/PMC6301337.xml
iTextMine	iTextMine	30576489	PMC6301332	fulltexts/PMC6301332.xml
BEL Commons	BEL_Commons	30576488	PMC6301338	fulltexts/PMC6301338.xml
MyproteinNet	myproteinnet	25990735	PMC4489290	fulltexts/PMC4489290.xml
InvFEST	invfest	24253300	PMC3965118	fulltexts/PMC3965118.xml
MOLGENIS	molgenis	27153686	PMC4937195	fulltexts/PMC4937195.xml
MOLGENIS	molgenis	NA	PMC3040526	fulltexts/PMC3040526.xml
Pindel	pindel	19561018	PMC2781750	fulltexts/PMC2781750.xml
ePGA	epga	27631363	PMC5025168	fulltexts/PMC5025168.xml
HPO	hpo	24217912	PMC3965098	fulltexts/PMC3965098.xml
ClinGen Pathogenicity Calculator	clingen_pathogenicity_calculator	28081714	PMC5228115	fulltexts/PMC5228115.xml
VISTA Enhancer Browser	vista_enhancer_browser	17130149	PMC1716724	fulltexts/PMC1716724.xml
COEUS	coeus	23244467	PMC3554586	fulltexts/PMC3554586.xml
RDFIO	RDFIO	28870259	PMC5584330	fulltexts/PMC5584330.xml
PFOND	PFOND	23920006	PMC3742411	fulltexts/PMC3742411.xml
MetAmyl	metamylo	NA	PMC3834037	fulltexts/PMC3834037.xml
RD-Connect Sample Catalogue	rd-connect_sample_catalogue	21210979	PMC3040526	fulltexts/PMC3040526.xml
RD-Connect Sample Catalogue	rd-connect_sample_catalogue	30165396	PMC6419911	fulltexts/PMC6419911.xml
GenIO	GenIO	29374474	PMC5787240	fulltexts/PMC5787240.xml
RDRF	rdrf	24982690	PMC4075501	fulltexts/PMC4075501.xml
BiERapp	bierapp	24803668	PMC4086071	fulltexts/PMC4086071.xml
DO	disease_ontology	22080554	PMC3245088	fulltexts/PMC3245088.xml
PROTEOFORMER	proteoformer	25510491	PMC4357689	fulltexts/PMC4357689.xml
PROTEOFORMER	proteoformer	31040227	PMC6692777	fulltexts/PMC6692777.xml
PECAN (PEptide-Centric Analysis)	pecan_dia	NA	PMC5578911	fulltexts/PMC5578911.xml
EncyclopeDIA	EncyclopeDIA	30510204	PMC6277451	fulltexts/PMC6277451.xml
ms-data-core-api	ms-data-core-api	25910694	PMC4547611	fulltexts/PMC4547611.xml
PhenoDis	PhenoDis	29370821	PMC5785853	fulltexts/PMC5785853.xml
ColiCoords	ColiCoords	31216308	PMC6583990	fulltexts/PMC6583990.xml
PTMphinder	PTMphinder	31198645	PMC6555389	fulltexts/PMC6555389.xml
fastJT	fastJT	31195980	PMC6567636	fulltexts/PMC6567636.xml
Funmap2	Funmap2	31183256	PMC6546077	fulltexts/PMC6546077.xml
rSeqTU-A	rSeqTU-A	31156694	PMC6529933	fulltexts/PMC6529933.xml
ukbtools	ukbtools	31150407	PMC6544205	fulltexts/PMC6544205.xml
FastqPuri	FastqPuri	31053060	PMC6500068	fulltexts/PMC6500068.xml
m6Acomet	m6Acomet	31046660	PMC6498663	fulltexts/PMC6498663.xml
DNAscan	DNAscan	31029080	PMC6487045	fulltexts/PMC6487045.xml
Impact framework	Impact_framework	31011536	PMC6462781	fulltexts/PMC6462781.xml
FEDRO	FEDRO	30999847	PMC6471690	fulltexts/PMC6471690.xml
MAPS	MAPS	30986246	PMC6483256	fulltexts/PMC6483256.xml
BAMM-SC	BAMM-SC	30967541	PMC6456731	fulltexts/PMC6456731.xml
Conbase	Conbase	30935387	PMC6444814	fulltexts/PMC6444814.xml
Selene	Selene	30923381	PMC7148117	fulltexts/PMC7148117.xml
Alevin	Alevin	30917859	PMC6437997	fulltexts/PMC6437997.xml
AlvisIR	AlvisIR	30910089	PMC6460834	fulltexts/PMC6460834.xml
scBio	scBio	30886410	PMC6443043	fulltexts/PMC6443043.xml
HULK	HULK	30878035	PMC6420756	fulltexts/PMC6420756.xml
MIGRATE	MIGRATE	30867282	PMC6442577	fulltexts/PMC6442577.xml
RPITER	RPITER	30832218	PMC6429152	fulltexts/PMC6429152.xml
AnalyzER	AnalyzER	30816109	PMC6395764	fulltexts/PMC6395764.xml
mtProtEvol	mtProtEvol	30813887	PMC6391778	fulltexts/PMC6391778.xml
ReaDDy	ReaDDy	30818351	PMC6413953	fulltexts/PMC6413953.xml
scFBA	scFBA	30818329	PMC6413955	fulltexts/PMC6413955.xml
isma	integrative_somatic_mutation_analysis	30819096	PMC6394085	fulltexts/PMC6394085.xml
MaGIC	Monoallelic_Gene_Inference_from_Chromatin	30819107	PMC6394031	fulltexts/PMC6394031.xml
OPTIMIR	OPTIMIR	30819774	PMC6521604	fulltexts/PMC6521604.xml
CoPhosK	CoPhosK	30811403	PMC6411229	fulltexts/PMC6411229.xml
SoS	SoS	30811390	PMC6411228	fulltexts/PMC6411228.xml
DupGen_finder	DupGen_finder	30791939	PMC6383267	fulltexts/PMC6383267.xml
COAC	COAC	30779739	PMC6396937	fulltexts/PMC6396937.xml
CoreSlicer	CoreSlicer	30744586	PMC6371488	fulltexts/PMC6371488.xml
MDDGlutar	MDDGlutar	30717647	PMC7394328	fulltexts/PMC7394328.xml
CircFunBase	CircFunBase	30715276	PMC6360206	fulltexts/PMC6360206.xml
ZincBind	ZincBind	30722040	PMC6361820	fulltexts/PMC6361820.xml
BIGSI	BIGSI	30718882	PMC6420049	fulltexts/PMC6420049.xml
CladePP	CladePP	30718334	PMC6396423	fulltexts/PMC6396423.xml
ModelExplorer	ModelExplorer	30691403	PMC6348647	fulltexts/PMC6348647.xml
EnhancerDB	EnhancerDB	30689845	PMC6344666	fulltexts/PMC6344666.xml
PaperBot	PaperBot	30678631	PMC6345070	fulltexts/PMC6345070.xml
JACKS	JACKS	30674557	PMC6396427	fulltexts/PMC6396427.xml
BatMeth2	BatMeth2	30669962	PMC6343306	fulltexts/PMC6343306.xml
CIRI	CIRI-full	30660194	PMC6339429	fulltexts/PMC6339429.xml
protTrace	protTrace	30649284	PMC6394115	fulltexts/PMC6394115.xml
RRMdb	RRMdb	30649297	PMC6334006	fulltexts/PMC6334006.xml
GOPHER	GOPHER	30642251	PMC6332836	fulltexts/PMC6332836.xml
PubTerm	PubTerm	30624653	PMC6323318	fulltexts/PMC6323318.xml
RAEdb	RAEdb	30624654	PMC6323319	fulltexts/PMC6323319.xml
TogoGenome	TogoGenome	30624651	PMC6323299	fulltexts/PMC6323299.xml
TogoStanza	TogoStanza	30624651	PMC6323299	fulltexts/PMC6323299.xml
AtFusionDB	AtFusionDB	30624648	PMC6323297	fulltexts/PMC6323297.xml
DEUS	DEUS	31228198	PMC6853685	fulltexts/PMC6853685.xml
PepQuery	PepQuery	30610011	PMC6396417	fulltexts/PMC6396417.xml
NG-TAS	NG-TAS	30609936	PMC6320579	fulltexts/PMC6320579.xml
pSBVB	pSBVB	30573468	PMC6385978	fulltexts/PMC6385978.xml
Anchor	Anchor_TFBS_prediction	30567711	PMC6360811	fulltexts/PMC6360811.xml
KronRLS-MKL	KronRLS-MKL	26801218	PMC4722636	fulltexts/PMC4722636.xml
QHOT	QHOT	30541929	PMC6385979	fulltexts/PMC6385979.xml
RMBase	RMBase	29040692	PMC5753293	fulltexts/PMC5753293.xml
