PMCID,Sentence,True?,False?,NER_Tags,Topics
PMC8651056,"WebMaBoSS is an easy-to-use web interface for conversion, storage, simulation and analysis of Boolean models that allows to get insight from these models without any specific knowledge of modeling or coding.",FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"The goal of WebMaBoSS is to simplify the use and the analysis of Boolean models coping with two main issues: 1) the simulation of Boolean models of intracellular processes with MaBoSS, or any modeling tool, may appear as non-intuitive for non-experts; 2) the simulation of already-published models available in current model databases (e.g., Cell Collective, BioModels) may require some extra steps to ensure compatibility with modeling tools such as MaBoSS.",FALSE,FALSE,"(12, 21, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"With WebMaBoSS, new models can be created or imported directly from existing databases.",FALSE,FALSE,"(5, 14, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"This application is open-source under LGPL license, and available at https://github.com/sysbio-curie/WebMaBoSS.",FALSE,FALSE,"(101, 110, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,WebMaBoSS is a user-friendly tool that simulates Boolean models available in standard format using MaBoSS tool.,FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"What we wish to present here is an even simpler version, WebMaBoSS, which offers the possibility to study online, without any prior installation, any Boolean model, provided that they are available in standard formats.",FALSE,FALSE,"(57, 66, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"We developed a web interface, WebMaBoSS, to target novices in modeling.",FALSE,FALSE,"(30, 39, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,WebMaBoSS can be accessed at the following address: https://maboss.curie.fr/webmaboss/.,FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,WebMaBoSS also allows the simulation of more complex tasks such as parameter sensitivity analyses.,FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"However, this cannot be set explicitly in WebMaBoSS but can be done externally in the configuration file (.cfg) directly and then reimported in WebMaBoSS.",FALSE,FALSE,"(42, 51, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"The compatibility with these formats enable users to directly import models, through WebMaBoSS, from public databases of qualitative models such as Cell Collective (Helikar et al., 2012) or BioModels (Le Novere et al., 2006).",FALSE,FALSE,"(85, 94, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"As previously mentioned, an important added value of this functionality is the interoperability: users can easily build a model with software like GINsim (Gonzalez et al., 2006), Boolnet (Müssel et al., 2010) or CaSQ (Aghamiri et al., 2020), and simulate them using MaBoSS, inscribing MaBoSS and WebMaBoSS into a community combined effort to reproduce and exchange models.",FALSE,FALSE,"(296, 305, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"WebMaBoSS allows the configuration of such servers (host, port), which immediately become accessible to all users.",FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,WebMaBoSS can be accessed through a browser at https://maboss.curie.fr/webmaboss/.,FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"We illustrate the use of WebMaBoSS with an example of a published model of the regulation of the interleukins IL17 (Corral-Jara et al., 2021), which is accessible to guest users and already loaded into the default project of new accounts.",FALSE,FALSE,"(25, 34, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,Other model analyses and step-by-step tutorials can be found on the GitHub at the following address: https://github.com/sysbio-curie/WebMaBoSS.,FALSE,FALSE,"(133, 142, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,"To showcase a full study with WebMaBoSS, we studied a published model of T-helper cells for the regulation of IL-17A/IL-17F (Corral-Jara et al., 2021).",FALSE,FALSE,"(30, 39, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,The step-by-step tutorial showing all the functionalities of the web tool along with the interpretation of the results can be found in Supplementary File S1 and on the GitHub of WebMaBoSS (see above).,FALSE,FALSE,"(178, 187, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,WebMaBoSS interface.,FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,(A) Web server welcome page of WebMaBoSS.,FALSE,FALSE,"(31, 40, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,(B) Loading or importing a model in WebMaBoSS.,FALSE,FALSE,"(36, 45, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,WebMaBoSS can also perform sensitivity analyses to check the effect of a knock-in/knock-out of each node on the network.,FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,WebMaBoSS then ouptuts the corresponding pie chart for each simulation and the user can filter the results to verify which mutation leads to the phenotype of interest.,FALSE,FALSE,"(0, 9, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC8651056,This data can be found here: https://github.com/sysbio-curie/WebMaBoSS.,FALSE,FALSE,"(61, 70, 'WebMaBoSS', 'webmaboss')","Statistics and probability, Molecular interactions, pathways and networks, Genetic variation"
PMC11127412,"We present two new developments in the continuous time Boolean simulators: MaBoSS.MPI, a parallel implementation of MaBoSS which can exploit the computational power of very large CPU clusters, and MaBoSS.GPU, which can use GPU accelerators to perform these simulations.",FALSE,FALSE,"(75, 81, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"Here, we present adaptations of MaBoSS [15, 16]—a stochastic Boolean simulator that performs estimations of state probability trajectories based on Gillespie stochastic simulation algorithm [17]—to modern HPC computing architectures, which provide significant speedups of the computation, thus allowing scrutinization and analysis of much larger Boolean models.",FALSE,FALSE,"(32, 38, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"The main contributions comprise two new implementations of MaBoSS:MaBoSS.GPU, a GPU-accelerated implementation of MaBoSS, which is designed to exploit the computational power of massively parallel GPU hardware.MaBoSS.MPI, a parallel implementation of MaBoSS which can scale to multinode environments, such as large CPU clusters.The source code of the proposed implementations is publicly available at their respective GitHub repositories.1 We also provide the scripts, presented plots, data and instructions to reproduce the benchmarks in the replication package.2",FALSE,FALSE,"(59, 65, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"MaBoSS.GPU, a GPU-accelerated implementation of MaBoSS, which is designed to exploit the computational power of massively parallel GPU hardware.",FALSE,FALSE,"(0, 6, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"MaBoSS.MPI, a parallel implementation of MaBoSS which can scale to multinode environments, such as large CPU clusters.",FALSE,FALSE,"(0, 6, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"As the main results, MaBoSS.GPU provided over 200\documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$\times$$\end{document}× speedup over the current version of MaBoSS on a wide range of models using contemporary GPU accelerators, and MaBoSS.MPI is capable of almost linear performance scaling with added HPC resources, allowing similar speedups by utilizing the current HPC infrastructures.",FALSE,FALSE,"(21, 27, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"MaBoSS simulates the asynchronous update strategy, where only a single node changes its value in each transition (as opposed to the synchronous update strategy, for which all nodes that can be updated are updated [15]).",FALSE,FALSE,"(0, 6, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"} \end{aligned}$$\end{document}Bi(S)=0ifSi=fi(S)rotherwiseMaBoSS algorithm simulates the above process to produce stochastic trajectories: sequences of states \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$S^0, S^1, \dots , S^k$$\end{document}S0,S1,⋯,Sk and time points \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$t^0< t^1< \dots < t^k$$\end{document}t0<t1<⋯<tk where \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$t^0 = 0$$\end{document}t0=0 and \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$S^0$$\end{document}S0 is the initial state, and for each \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$i \in \{0, \dots , k-1\}$$\end{document}i∈{0,⋯,k-1}, \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$S^i$$\end{document}Si transitions to \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$S^{i+1}$$\end{document}Si+1 at time \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$t^{i+1}$$\end{document}ti+1.",FALSE,FALSE,"(58, 64, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412," Algorithm 1A single iteration of the MaBoSS simulation of a trajectory, given the state S and time t.",FALSE,FALSE,"(38, 44, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"A single iteration of the MaBoSS simulation of a trajectory, given the state S and time t.",FALSE,FALSE,"(26, 32, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"The probabilities of the corresponding windows are then averaged across all subtrajectories.Final states—The last sampled states from the trajectories are used to compute a final state distribution.Fixed states—All reached fixed points are used to compute a fixed state distribution.To maintain the brevity in the statistics, MaBoSS additionally allows marking some nodes internal.",FALSE,FALSE,"(326, 332, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
PMC11127412,"MaBoSS was initially developed as a single-core application, but swiftly, it was extended with a basic parallelism to exploit the multi-core nature of modern CPUs.",FALSE,FALSE,"(0, 6, 'MaBoSS', 'maboss')","Systems biology, Statistics and probability"
